"","SampleSite_ID","Species","Plot_Sp","total","x0","x10","x30","x130","X","UNIQUE_ID","Contract","Zone","Easting","Northing","Coordinate_source","Latitude","Longitude","Aspect","Elevation","Slope","TWI","BEC_Zone","BEC_Subzone","BEC_Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","FIRE_NUMBER_1","FIRE_YEAR_1","BURN_SEVERITY_RATING_1","FIRE_DATE_1","PATCH_SIZE_1","CROWN_CLOSURE_1","SPECIES_CD_1_1","SPECIES_PCT_1_1","PROJ_AGE_1_1","PROJ_HEIGHT_1_1","SPECIES_CD_2_1","SPECIES_PCT_2_1","PROJ_AGE_2_1","PROJ_HEIGHT_2_1","SPECIES_CD_3_1","SPECIES_PCT_3_1","SPECIES_CD_4_1","SPECIES_PCT_4_1","SPECIES_CD_5_1","SPECIES_PCT_5_1","SPECIES_CD_6_1","SPECIES_PCT_6_1","DISTURBANCE_TYPE_1","DISTURBANCE_DATE_1","HARVEST_DATE_1","FIRE_NUMBER_2","FIRE_YEAR_2","BURN_SEVERITY_RATING_2","FIRE_DATE_2","PATCH_SIZE_2","CROWN_CLOSURE_2","SPECIES_CD_1_2","SPECIES_PCT_1_2","PROJ_AGE_1_2","PROJ_HEIGHT_1_2","SPECIES_CD_2_2","SPECIES_PCT_2_2","PROJ_AGE_2_2","PROJ_HEIGHT_2_2","SPECIES_CD_3_2","SPECIES_PCT_3_2","SPECIES_CD_4_2","SPECIES_PCT_4_2","SPECIES_CD_5_2","SPECIES_PCT_5_2","SPECIES_CD_6_2","SPECIES_PCT_6_2","DISTURBANCE_TYPE_2","DISTURBANCE_DATE_2","HARVEST_DATE_2","DISTANCE_TO_PERIMETER","Card","Beers_aspect","Azimuth","Distance"
"41",194,"NonCon","194NonCon",133,1,33,80,19,12,13,"",10,481851,5738507,"Field UTM",51.79712479,-123.2631801,130.6012878,1158,9.219544411,6.29586792,"IDF","dk",4,1062031.446,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",640.3959118,20,"FDI",85,23,3.700000048,"SX",15,78,11.60000038,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,222.8670928,194,0.677943615230812,"E","4"
"42",194,"PLI","194PLI",3,0,0,2,1,12,13,"",10,481851,5738507,"Field UTM",51.79712479,-123.2631801,130.6012878,1158,9.219544411,6.29586792,"IDF","dk",4,1062031.446,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",640.3959118,20,"FDI",85,23,3.700000048,"SX",15,78,11.60000038,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,222.8670928,194,0.677943615230812,"E","4"
"43",197,"PLI","197PLI",150,23,62,65,0,13,14,"",10,499859,5737747,"Field UTM",51.79058591,-123.0020444,233.7461548,1172,4.650269032,8.07888031,"IDF","dk",4,1048076.354,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",312.3172318,21,"PLI",57,68,13.30000019,"FDI",27,81,13.10000038,"AT",12,"SX",4,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,265.1798019,197,1.75495885177498,"W","9.637"
"44",227,"NonCon","227NonCon",31,2,20,9,0,21,15,"",10,468891,5740053,"Field UTM",51.81045406,-123.4512478,333.4349365,1188,1.118034005,9.791915894,"SBPS","xc",NA,1029410.94,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",363.3787991,47,"PLI",97,92,13.39999962,"SX",3,70,9.199999809,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,227,1.99194908717143,"N","4"
"45",227,"PLI","227PLI",486,91,272,123,0,21,15,"",10,468891,5740053,"Field UTM",51.81045406,-123.4512478,333.4349365,1188,1.118034005,9.791915894,"SBPS","xc",NA,1029410.94,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",363.3787991,47,"PLI",97,92,13.39999962,"SX",3,70,9.199999809,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,227,1.99194908717143,"N","4"
"46",229,"NonCon","229NonCon",103,9,16,47,31,20,16,"",10,479894,5739589,"Field UTM",51.80678627,-123.2916211,1.63657701,1150,8.753570557,11.35836697,"SBPS","xc",NA,973200.3748,"GLACIOFLUVIAL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",640.3959118,67,"SX",46,117,19.29999924,"AT",38,108,17.70000076,"PLI",16,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,60.20757869,229,1.46825318152611,"N","4.8"
"47",229,"PLI","229PLI",9,1,7,1,0,20,16,"",10,479894,5739589,"Field UTM",51.80678627,-123.2916211,1.63657701,1150,8.753570557,11.35836697,"SBPS","xc",NA,973200.3748,"GLACIOFLUVIAL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",640.3959118,67,"SX",46,117,19.29999924,"AT",38,108,17.70000076,"PLI",16,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,60.20757869,229,1.46825318152611,"N","4.8"
"48",229,"SX","229SX",29,21,4,4,0,20,16,"",10,479894,5739589,"Field UTM",51.80678627,-123.2916211,1.63657701,1150,8.753570557,11.35836697,"SBPS","xc",NA,973200.3748,"GLACIOFLUVIAL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",640.3959118,67,"SX",46,117,19.29999924,"AT",38,108,17.70000076,"PLI",16,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,60.20757869,229,1.46825318152611,"N","4.8"
"49",231,"NonCon","231NonCon",22,0,2,19,1,19,17,"",10,484902,5739375,"Field UTM",51.80501984,-123.2189755,275.5993347,1148,12.81112766,5.966879368,"IDF","dk",4,1014358.692,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3099.075366,18,"PLI",85,84,13.5,"FDI",10,157,15.89999962,"AT",4,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,20.46483648,231,1.15624127135682,"W","12.9"
"50",231,"PLI","231PLI",5,0,5,0,0,19,17,"",10,484902,5739375,"Field UTM",51.80501984,-123.2189755,275.5993347,1148,12.81112766,5.966879368,"IDF","dk",4,1014358.692,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3099.075366,18,"PLI",85,84,13.5,"FDI",10,157,15.89999962,"AT",4,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,20.46483648,231,1.15624127135682,"W","12.9"
"51",232,"FDI","232FDI",22,2,20,0,0,18,18,"",10,485891,5739332,"Field UTM",51.80465906,-123.2046298,152.3540192,1157,5.926634789,6.737736702,"IDF","dk",4,1060460.654,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",119.230835,28,"PLI",65,74,12.5,"FDI",31,109,15.80000019,"AT",3,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,216.8463267,232,1.53652849830178,"S","31.7"
"52",232,"NonCon","232NonCon",2,0,0,2,0,18,18,"",10,485891,5739332,"Field UTM",51.80465906,-123.2046298,152.3540192,1157,5.926634789,6.737736702,"IDF","dk",4,1060460.654,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",119.230835,28,"PLI",65,74,12.5,"FDI",31,109,15.80000019,"AT",3,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,216.8463267,232,1.53652849830178,"S","31.7"
"53",232,"PLI","232PLI",12,0,1,10,1,18,18,"",10,485891,5739332,"Field UTM",51.80465906,-123.2046298,152.3540192,1157,5.926634789,6.737736702,"IDF","dk",4,1060460.654,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",119.230835,28,"PLI",65,74,12.5,"FDI",31,109,15.80000019,"AT",3,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,216.8463267,232,1.53652849830178,"S","31.7"
"54",234,"NonCon","234NonCon",3,0,0,3,0,17,19,"",10,488898,5739205,"Field UTM",51.80358497,-123.1610139,49.39870453,1107,4.609772205,7.682162285,"IDF","dk",4,1004971.117,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",1408.253098,12,"PLI",51,65,11.80000019,"AT",44,63,11.39999962,"SX",3,"FDI",2,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,326.7269721,234,1.15035260484816,"E","46.5"
"55",234,"PLI","234PLI",1,0,0,1,0,17,19,"",10,488898,5739205,"Field UTM",51.80358497,-123.1610139,49.39870453,1107,4.609772205,7.682162285,"IDF","dk",4,1004971.117,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",1408.253098,12,"PLI",51,65,11.80000019,"AT",44,63,11.39999962,"SX",3,"FDI",2,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,326.7269721,234,1.15035260484816,"E","46.5"
"56",235,"FDI","235FDI",1,0,1,0,0,16,20,"",10,494904,5738948,"Field UTM",51.80136122,-123.0739044,36.86989594,1189,5,8.006367683,"IDF","dk",4,1009577.548,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",20.40826416,26,"PLI",68,73,12.39999962,"FDI",23,63,11.5,"AT",6,"SX",3,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,266.3230203,235,1.18737285458069,"N","245.8"
"57",235,"NonCon","235NonCon",28,1,3,11,13,16,20,"",10,494904,5738948,"Field UTM",51.80136122,-123.0739044,36.86989594,1189,5,8.006367683,"IDF","dk",4,1009577.548,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",20.40826416,26,"PLI",68,73,12.39999962,"FDI",23,63,11.5,"AT",6,"SX",3,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,266.3230203,235,1.18737285458069,"N","245.8"
"58",270,"PLI","270PLI",2,0,1,0,1,26,21,"",10,469929,5741010,"Field UTM",51.81911524,-123.4362748,45,1183,3.535533905,7.947476387,"SBPS","xc",NA,1018940.199,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",363.3787991,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2008-06-26","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,270,1.89399666360056,"E","4"
"59",276,"FDI","276FDI",55,36,19,0,0,24,22,"",10,486940,5740286,"Field UTM",51.81326215,-123.1894516,353.1572266,1150,6.294839382,7.370610714,"IDF","dk",4,990910.0914,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",343.7352448,27,"PLI",53,62,11,"FDI",27,66,12.80000019,"SX",13,"AT",7,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,588.2813978,276,1.73457519935438,"N","15"
"60",276,"PLI","276PLI",18,0,12,6,0,24,22,"",10,486940,5740286,"Field UTM",51.81326215,-123.1894516,353.1572266,1150,6.294839382,7.370610714,"IDF","dk",4,990910.0914,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",343.7352448,27,"PLI",53,62,11,"FDI",27,66,12.80000019,"SX",13,"AT",7,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,588.2813978,276,1.73457519935438,"N","15"
"61",279,"NonCon","279NonCon",3,0,0,3,0,25,23,"",10,489941,5740162,"Field UTM",51.81220931,-123.145915,53.13010406,1074,2.5,8.699515343,"IDF","dk",4,1009693.032,"GLACIOFLUVIAL ","HAWKS","SIL",100,"R",25,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",1408.253098,10,"PLI",64,84,13,"AT",27,63,11.80000019,"FDI",6,"SX",3,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,84.52085835,279,0.325171858627176,"E","101.6"
"62",281,"NonCon","281NonCon",12,0,0,3,9,27,24,"",10,494939,5739956,"Field UTM",51.81042472,-123.0734115,180,1204,8,8.047189713,"IDF","dk",4,1081332.312,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",1408.253098,15,"PLI",71,69,12,"FDI",20,112,16.60000038,"AT",8,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,508.8412188,281,0.0699051219954746,"S","184.9"
"63",281,"PLI","281PLI",6,0,3,3,0,27,24,"",10,494939,5739956,"Field UTM",51.81042472,-123.0734115,180,1204,8,8.047189713,"IDF","dk",4,1081332.312,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",1408.253098,15,"PLI",71,69,12,"FDI",20,112,16.60000038,"AT",8,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,508.8412188,281,0.0699051219954746,"S","184.9"
"64",282,"NonCon","282NonCon",146,1,29,102,14,23,25,"",10,495940,5739901,"Field UTM",51.80993837,-123.058891,202.3801422,1205,9.192388535,6.298817635,"IDF","dk",4,1083426.618,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",224.7312182,12,"PLI",78,73,12.10000038,"FDI",19,120,12,"AT",2,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,199.0562947,282,1.72130001439749,"S","17.8"
"65",282,"PLI","282PLI",2,0,1,1,0,23,25,"",10,495940,5739901,"Field UTM",51.80993837,-123.058891,202.3801422,1205,9.192388535,6.298817635,"IDF","dk",4,1083426.618,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",224.7312182,12,"PLI",78,73,12.10000038,"FDI",19,120,12,"AT",2,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,199.0562947,282,1.72130001439749,"S","17.8"
"66",284,"FDI","284FDI",3,2,0,0,1,22,26,"",10,499906,5739667,"Field UTM",51.80784915,-123.0013634,163.4429321,1274,9.650129318,7.348834515,"IDF","dk",4,1097585.496,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",224.7312182,38,"FDI",55,144,18.10000038,"SX",26,87,14,"PLI",16,"AT",3,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,432.9246668,284,1.89021502017479,"S","5.7"
"67",284,"PLI","284PLI",8,0,5,3,0,22,26,"",10,499906,5739667,"Field UTM",51.80784915,-123.0013634,163.4429321,1274,9.650129318,7.348834515,"IDF","dk",4,1097585.496,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",224.7312182,38,"FDI",55,144,18.10000038,"SX",26,87,14,"PLI",16,"AT",3,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,432.9246668,284,1.89021502017479,"S","5.7"
"68",315,"NonCon","315NonCon",4,0,0,4,0,35,27,"",10,467969,5742095,"Field UTM",51.82876149,-123.4648102,104.5344543,1175,6.973162651,7.268271446,"SBPS","xc",NA,1040706.547,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",32.81084769,35,"PLI",92,101,11.5,"AT",7,118,13.60000038,"SX",1,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,31.22475744,315,0.0473020346123044,"E","31.4"
"69",315,"PLI","315PLI",21,2,8,11,0,35,27,"",10,467969,5742095,"Field UTM",51.82876149,-123.4648102,104.5344543,1175,6.973162651,7.268271446,"SBPS","xc",NA,1040706.547,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",32.81084769,35,"PLI",92,101,11.5,"AT",7,118,13.60000038,"SX",1,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,31.22475744,315,0.0473020346123044,"E","31.4"
"70",318,"NR","318NR",0,0,0,0,0,33,28,"",10,474975,5741799,"Field UTM",51.82645795,-123.3631254,270,1169,4.5,7.013115883,"SBPS","xc",NA,1031773.351,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",341.8477529,42,"PLI",98,85,12.5,"SX",2,65,8.800000191,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,106.2644562,318,1.74513326455741,"W",NA
"71",319,"NonCon","319NonCon",41,0,0,38,3,28,29,"",10,478973,5741620,"Field UTM",51.82501334,-123.3051025,276.3401794,1172,2.263846397,9.897352219,"SBPS","xc",NA,1031369.538,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3099.075366,32,"PLI",96,102,10.10000038,"AT",4,128,15.19999981,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,47.41003774,319,1.78191304870258,"W","52.1"
"72",319,"PLI","319PLI",2,0,2,0,0,28,29,"",10,478973,5741620,"Field UTM",51.82501334,-123.3051025,276.3401794,1172,2.263846397,9.897352219,"SBPS","xc",NA,1031369.538,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3099.075366,32,"PLI",96,102,10.10000038,"AT",4,128,15.19999981,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,47.41003774,319,1.78191304870258,"W","52.1"
"73",320,"FDI","320FDI",9,4,5,0,0,34,30,"",10,481976,5741504,"Field UTM",51.82407532,-123.2615234,42.70938873,1211,8.845903397,7.435851097,"IDF","dk",4,995337.4669,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",260.3738387,31,"FDI",82,142,16,"PLI",17,87,10.89999962,"AT",1,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,109.4780444,320,0.747555673655595,"N","83.9"
"74",320,"PLI","320PLI",53,0,3,50,0,34,30,"",10,481976,5741504,"Field UTM",51.82407532,-123.2615234,42.70938873,1211,8.845903397,7.435851097,"IDF","dk",4,995337.4669,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",260.3738387,31,"FDI",82,142,16,"PLI",17,87,10.89999962,"AT",1,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,109.4780444,320,0.747555673655595,"N","83.9"
"75",324,"PLI","324PLI",15,2,5,7,1,31,31,"",10,487981,5741247,"Field UTM",51.82192605,-123.1743841,63.43494797,1104,5.590169907,7.489330769,"IDF","dk",4,1007555.809,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",343.7352448,28,"PLI",60,65,11,"FDI",22,180,18.29999924,"AT",15,"SX",3,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,264.6581119,324,1.99875018936595,"E","12.7"
"76",327,"FDI","327FDI",6,1,2,2,1,36,32,"",10,492984,5741041,"Field UTM",51.82015908,-123.1017914,204.4439545,1261,18.12456894,6.313072205,"IDF","dk",4,1127819.567,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",2455.191299,43,"FDI",47.09999847,89,17.5,"PLI",46.90000153,69,13.89999962,"SX",5,"AT",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,198.3549889,327,0.0484817034970684,"S","4"
"77",327,"PLI","327PLI",5,4,0,0,1,36,32,"",10,492984,5741041,"Field UTM",51.82015908,-123.1017914,204.4439545,1261,18.12456894,6.313072205,"IDF","dk",4,1127819.567,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",2455.191299,43,"FDI",47.09999847,89,17.5,"PLI",46.90000153,69,13.89999962,"SX",5,"AT",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,198.3549889,327,0.0484817034970684,"S","4"
"78",329,"NR","329NR",0,0,0,0,0,29,33,"",10,494981,5740948,"Field UTM",51.8193444,-123.0728167,114.2277451,1241,10.96585655,9.300460815,"IDF","dk",4,1061850.233,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",299.2979979,14,"PLI",76,71,11.10000038,"FDI",16,68,9.399999619,"SX",8,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,329,1.83793048037136,"E",NA
"79",330,"FDI","330FDI",3,3,0,0,0,32,34,"",10,498989,5740783,"Field UTM",51.81788248,-123.0146673,47.29061127,1264,17.69180679,6.337238789,"IDF","dk",4,959923.6702,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",9.457227923,29,"FDI",45,85,12.69999981,"PLI",37,78,11.30000019,"AT",12,"SX",6,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,54.45087239,330,0.0737177107029482,"E",""
"80",330,"NonCon","330NonCon",3,0,0,3,0,32,34,"",10,498989,5740783,"Field UTM",51.81788248,-123.0146673,47.29061127,1264,17.69180679,6.337238789,"IDF","dk",4,959923.6702,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",9.457227923,29,"FDI",45,85,12.69999981,"PLI",37,78,11.30000019,"AT",12,"SX",6,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,54.45087239,330,0.0737177107029482,"E",""
