Card,Regen,ID,DisplayName,TreeNumber,Species,Status,StandingOrLeaning,DBH,Height,BrokenTop,BarkBurn_Percent,BurnLength,Notes
1675,Regen,-4.04584E+11,Overstory:  - ,,,,,,,,,,
1675,Regen,-5.9102E+11,Overstory:  - ,,,,,,,,,,
1675,Regen,-5.9364E+11,Overstory:  - ,,,,,,,,,,
1562,Regen,-9.17866E+11,Overstory:  - ,,,,,,,,,,
1562,Regen,-9.76539E+11,Overstory:  - ,,,,,,,,,,
1562,Regen,2.79523E+11,Overstory: 1 - FDI,1,FDI,D,S,4.4,4,N,100,4.4,
1562,Regen,-3.72762E+11,Overstory:  - ,,,,,,,,,,
1562,Regen,-2.31559E+11,Overstory:  - ,,,,,,,,,,
1757,Regen,-4.12813E+11,Overstory:  - ,,,,,,,,,,
1757,Regen,-1.9565E+11,Overstory:  - ,,,,,,,,,,
1757,Regen,-6.55882E+11,Overstory:  - ,,,,,,,,,,
1757,Regen,-6.52906E+11,Overstory:  - ,,,,,,,,,,
2155,Regen,-6.16122E+11,Overstory:  - ,,,,,,,,,,
2155,Regen,-2.45756E+11,Overstory:  - ,,,,,,,,,,
2155,Regen,-6.1259E+11,Overstory:  - ,,,,,,,,,,
2155,Regen,4.2135E+11,Overstory: 1 - PLI,1,PLI,D,S,13.7,11.6,N,100,11.6,
2155,Regen,3.36452E+11,Overstory: 2 - PLI,2,PLI,D,S,9.3,7.5,N,100,7.5,
2155,Regen,-7.20622E+11,Overstory:  - ,,,,,,,,,,
2155,Regen,-6.78572E+11,Overstory:  - ,,,,,,,,,,
2155,Regen,2.13263E+11,Overstory: 1 - PLI,1,PLI,D,S,11,6,Y,100,0.6,
2155,Regen,3.49507E+11,Overstory: 2 - PLI,2,PLI,D,S,8.1,5.4,N,100,5.4,
1601,Regen,-7.16E+11,Overstory:  - ,,,,,,,,,,
1601,Regen,-6.46437E+11,Overstory:  - ,,,,,,,,,,
1601,Regen,-5.94596E+11,Overstory:  - ,,,,,,,,,,
1601,Regen,-2.9865E+11,Overstory:  - ,,,,,,,,,,
1539,Regen,-8.03503E+11,Overstory:  - ,,,,,,,,,,
1539,Regen,-8.164E+11,Overstory:  - ,,,,,,,,,,
1539,Regen,-9.09914E+11,Overstory:  - ,,,,,,,,,,
1539,Regen,-2.94855E+11,Overstory:  - ,,,,,,,,,,
1539,Regen,-8.03871E+11,Overstory:  - ,,,,,,,,,,
1845,Regen,-6.32851E+11,Overstory:  - ,,,,,,,,,,
1845,Regen,-2.04733E+11,Overstory:  - ,,,,,,,,,,
1845,Regen,-5.1004E+11,Overstory:  - ,,,,,,,,,,
1845,Regen,-3.2613E+11,Overstory:  - ,,,,,,,,,,
1653,Regen,-1.40018E+11,Overstory:  - ,,,,,,,,,,
1653,Regen,-9.4788E+11,Overstory:  - ,,,,,,,,,,
1653,Regen,-1.56876E+11,Overstory:  - ,,,,,,,,,,
1653,Regen,-6.6319E+11,Overstory:  - ,,,,,,,,,,
2662,Regen,-4.68362E+11,Overstory:  - ,,,,,,,,,,
2662,Regen,-4.07726E+11,Overstory:  - ,,,,,,,,,,
2662,Regen,-8.52784E+11,Overstory:  - ,,,,,,,,,,
2662,Regen,-6.334E+11,Overstory:  - ,,,,,,,,,,
2662,Regen,-1.79181E+11,Overstory:  - ,,,,,,,,,,
2662,Regen,-8.86439E+11,Overstory:  - ,,,,,,,,,,
1645,Regen,-7.61059E+11,Overstory:  - ,,,,,,,,,,
1645,Regen,-7.05396E+11,Overstory:  - ,,,,,,,,,,
1645,Regen,-8.37314E+11,Overstory:  - ,,,,,,,,,,
1645,Regen,-9.85792E+11,Overstory:  - ,,,,,,,,,,
1665,Regen,-4.51652E+11,Overstory:  - ,,,,,,,,,,
1665,Regen,-6.03899E+11,Overstory:  - ,,,,,,,,,,
1665,Regen,-7.03181E+11,Overstory:  - ,,,,,,,,,,
1665,Regen,-3.21916E+11,Overstory:  - ,,,,,,,,,,
1617,Regen,-6.32259E+11,Overstory:  - ,,,,,,,,,,
1617,Regen,-5.52606E+11,Overstory:  - ,,,,,,,,,,
1617,Regen,-6.5213E+11,Overstory:  - ,,,,,,,,,,
1617,Regen,-3.83665E+11,Overstory:  - ,,,,,,,,,,
1617,Regen,-5.66226E+11,Overstory:  - ,,,,,,,,,,
1617,Regen,-8.04444E+11,Overstory:  - ,,,,,,,,,,
1617,Regen,-5.91596E+11,Overstory:  - ,,,,,,,,,,
1529,Regen,9.48527E+11,Overstory: 1 - PLI,1,PLI,D,S,4.8,5.3,N,100,5.3,
1529,Regen,9.75131E+11,Overstory: 2 - PLI,2,PLI,D,S,9.6,4.3,Y,100,4.3,
1529,Regen,7.34425E+11,Overstory: 1 - PLI,1,PLI,D,S,10.2,10.1,N,50,2.5,
1529,Regen,9.13698E+11,Overstory: 1 - PLI,1,PLI,D,S,7.6,8.1,N,100,8.1,
1529,Regen,3.56167E+11,Overstory: 1 - PLI,1,PLI,D,S,6.9,9.4,N,100,9.4,
1529,Regen,2.29856E+11,Overstory: 2 - PLI,2,PLI,D,S,6.6,7.7,N,100,7.7,
1538,Regen,-3.48818E+11,Overstory:  - ,,,,,,,,,,
1538,Regen,-1.07422E+11,Overstory:  - ,,,,,,,,,,
1538,Regen,-2.4746E+11,Overstory:  - ,,,,,,,,,,
1538,Regen,-3.03835E+11,Overstory:  - ,,,,,,,,,,
1501,Regen,3.15088E+11,Overstory: 1 - PLI,1,PLI,D,S,10,8.4,N,100,8.4,
1501,Regen,6.99756E+11,Overstory: 1 - PLI,1,PLI,D,S,7.6,5.3,N,100,5.3,
1501,Regen,3.2915E+11,Overstory: 1 - FDI,1,FDI,D,S,6.4,5.7,N,100,5.7,
1501,Regen,4.33259E+11,Overstory: 2 - PLI,2,PLI,D,S,9.9,8,N,100,9.9,
1501,Regen,3.04918E+11,Overstory: 1 - FDI,1,FDI,D,S,7,5.3,N,100,5.3,
1501,Regen,9.79843E+11,Overstory: 2 - FDI,2,FDI,D,S,7.2,5.7,N,100,5.7,
1672,Regen,-2.12195E+11,Overstory:  - ,,,,,,,,,,
1672,Regen,-6.35739E+11,Overstory:  - ,,,,,,,,,,
1672,Regen,-7.05831E+11,Overstory:  - ,,,,,,,,,,
1672,Regen,-4.54715E+11,Overstory:  - ,,,,,,,,,,
1643,Regen,-7.92484E+11,Overstory:  - ,,,,,,,,,,
1643,Regen,-3.01412E+11,Overstory:  - ,,,,,,,,,,
1643,Regen,-9.26454E+11,Overstory:  - ,,,,,,,,,,
1643,Regen,-7.25385E+11,Overstory:  - ,,,,,,,,,,
1643,Regen,-5.08062E+11,Overstory:  - ,,,,,,,,,,
2646,Regen,-5.86146E+11,Overstory:  - ,,,,,,,,,,
2646,Regen,-7.04816E+11,Overstory:  - ,,,,,,,,,,
2646,Regen,-6.54408E+11,Overstory:  - ,,,,,,,,,,
2646,Regen,-9.79611E+11,Overstory:  - ,,,,,,,,,,
1505,Regen,-4.68536E+11,Overstory:  - ,,,,,,,,,,
1505,Regen,-5.52444E+11,Overstory:  - ,,,,,,,,,,
1505,Regen,-5.79223E+11,Overstory:  - ,,,,,,,,,,
1505,Regen,-2.73807E+11,Overstory:  - ,,,,,,,,,,
2034,Regen,-8.63431E+11,Overstory:  - ,,,,,,,,,,
2034,Regen,1.11414E+11,Overstory: 1 - PLI,1,PLI,D,S,18.4,16.3,N,100,16.3,
2034,Regen,2.98066E+11,Overstory: 2 - AT,2,AT,D,S,18.9,20.8,N,100,20.8,
2034,Regen,8.16069E+11,Overstory: 3 - AT,3,AT,D,S,20.5,20.1,N,100,20.1,
2034,Regen,6.37276E+11,Overstory: 4 - AT,4,AT,D,S,22.8,22,N,100,22,
2034,Regen,1.81859E+11,Overstory: 1 - PLI,1,PLI,D,S,23,20.1,N,100,20.1,
2034,Regen,6.73738E+11,Overstory: 2 - AT,2,AT,D,S,23.3,18.4,N,100,18.4,
2034,Regen,2.41073E+11,Overstory: 3 - AT,3,AT,D,S,27.2,20.3,N,100,20.3,
2034,Regen,-1.8859E+11,Overstory:  - ,,,,,,,,,,
1648,Regen,-6.8715E+11,Overstory:  - ,,,,,,,,,,
1648,Regen,-3.19881E+11,Overstory:  - ,,,,,,,,,,
1648,Regen,-2.80818E+11,Overstory:  - ,,,,,,,,,,
1648,Regen,-2.81453E+11,Overstory:  - ,,,,,,,,,,
2664,Regen,7.29356E+11,Overstory: 1 - PLI,1,PLI,D,S,4.8,6.5,N,100,6.5,
2664,Regen,4.98234E+11,Overstory: 2 - PLI,2,PLI,D,S,6.5,8.2,N,100,8.2,
2664,Regen,1.78761E+11,Overstory: 3 - PLI,3,PLI,D,S,6.5,8.2,N,100,8.2,
2664,Regen,2.71955E+11,Overstory: 4 - PLI,4,PLI,D,S,9.3,9.4,N,100,9.4,
2664,Regen,-4.2564E+11,Overstory:  - ,,,,,,,,,,
2664,Regen,-4.95285E+11,Overstory:  - ,,,,,,,,,,
2664,Regen,-5.95135E+11,Overstory:  - ,,,,,,,,,,
1816,Regen,-6.63537E+11,Overstory:  - ,,,,,,,,,,
2108,Regen,9.76163E+11,Overstory: 1 - PLI,1,PLI,D,S,10.2,6.9,N,100,6.9,
2108,Regen,-2.60635E+11,Overstory:  - ,,,,,,,,,,
2108,Regen,2.7457E+11,Overstory: 2 - PLI,2,PLI,D,S,6.7,5.5,N,100,5.5,
2108,Regen,7.32612E+11,Overstory: 3 - PLI,3,PLI,D,S,7.3,6.4,N,100,6.4,
2108,Regen,3.85003E+11,Overstory: 4 - PLI,4,PLI,D,S,16,8.6,N,100,,
2108,Regen,-7.10206E+11,Overstory:  - ,,,,,,,,,,
1578,Regen,-6.05381E+11,Overstory:  - ,,,,,,,,,,
1578,Regen,-7.0337E+11,Overstory:  - ,,,,,,,,,,
1578,Regen,-1.52628E+11,Overstory:  - ,,,,,,,,,,
1578,Regen,-4.69597E+11,Overstory:  - ,,,,,,,,,,
1578,Regen,-4.36859E+11,Overstory:  - ,,,,,,,,,,
1578,Regen,-9.08436E+11,Overstory:  - ,,,,,,,,,,
1602,Regen,-4.94935E+11,Overstory:  - ,,,,,,,,,,
1602,Regen,-2.78538E+11,Overstory:  - ,,,,,,,,,,
1602,Regen,-2.72613E+11,Overstory:  - ,,,,,,,,,,
1602,Regen,-6.2513E+11,Overstory:  - ,,,,,,,,,,
1602,Regen,-2.29557E+11,Overstory:  - ,,,,,,,,,,
1602,Regen,-7.82232E+11,Overstory:  - ,,,,,,,,,,
1602,Regen,-9.34388E+11,Overstory:  - ,,,,,,,,,,
1602,Regen,-2.10978E+11,Overstory:  - ,,,,,,,,,,
1679,Regen,2.01378E+11,Overstory: 1 - PLI,1,PLI,,,17.9,17.3,N,0,0,
1679,Regen,-5.58656E+11,Overstory:  - ,,,,,,,,,,
1679,Regen,5.87627E+11,Overstory: 2 - SW,2,SW,,,8.2,7.1,N,0,0,
1679,Regen,-5.4422E+11,Overstory:  - ,,,,,,,,,,
1587,Regen,-6.10119E+11,Overstory:  - ,,,,,,,,,,
1587,Regen,-7.24859E+11,Overstory:  - ,,,,,,,,,,
1587,Regen,-2.95137E+11,Overstory:  - ,,,,,,,,,,
1587,Regen,6.04642E+11,Overstory: 1 - PLI,1,PLI,L,S,5.5,3.8,N,0,0,
1587,Regen,5.6754E+11,Overstory: 2 - PLI,2,PLI,L,S,4.7,3.6,N,0,0,
1587,Regen,-9.87857E+11,Overstory:  - ,,,,,,,,,,
2035,Regen,4.23196E+11,Overstory: 1 - PLI,1,PLI,D,L,12,11.8,N,100,11.8,
2035,Regen,9.59806E+11,Overstory: 2 - PLI,2,PLI,D,L,8.8,11.5,N,100,11.5,
2035,Regen,9.92918E+11,Overstory: 3 - PLI,3,PLI,D,S,6.4,11.1,N,100,11.1,
2035,Regen,-1.24478E+11,Overstory:  - ,,,,,,,,,,
2035,Regen,1.38487E+11,Overstory: 1 - PLI,1,PLI,D,S,10,12.6,N,100,12.6,
2035,Regen,6.19044E+11,Overstory: 2 - PLI,2,PLI,D,S,10.8,11.7,N,100,11.7,
2035,Regen,5.68581E+11,Overstory: 3 - PLI,3,PLI,D,S,8.2,11,N,100,11,
2035,Regen,9.25113E+11,Overstory: 4 - PLI,4,PLI,D,S,8.3,12,N,100,12,
2035,Regen,2.24935E+11,Overstory: 1 - PLI,1,PLI,D,S,5.7,10.4,N,100,10.4,
2035,Regen,6.18045E+11,Overstory: 2 - PLI,2,PLI,D,S,10.6,11,N,100,11,
2035,Regen,9.83274E+11,Overstory: 3 - PLI,3,PLI,D,S,14,13.7,N,100,13.7,
2644,Regen,-3.32138E+11,Overstory:  - ,,,,,,,,,,
2644,Regen,-9.40613E+11,Overstory:  - ,,,,,,,,,,
2644,Regen,-4.39898E+11,Overstory:  - ,,,,,,,,,,
2644,Regen,-2.89489E+11,Overstory:  - ,,,,,,,,,,
2644,Regen,-1.56076E+11,Overstory:  - ,,,,,,,,,,
1507,Regen,-4.09779E+11,Overstory:  - ,,,,,,,,,,
1507,Regen,-2.69011E+11,Overstory:  - ,,,,,,,,,,
1507,Regen,-1.7348E+11,Overstory:  - ,,,,,,,,,,
1507,Regen,-3.75922E+11,Overstory:  - ,,,,,,,,,,
1507,Regen,-8.47957E+11,Overstory:  - ,,,,,,,,,,
1507,Regen,-2.54858E+11,Overstory:  - ,,,,,,,,,,
1507,Regen,-4.43237E+11,Overstory:  - ,,,,,,,,,,
1598,Regen,-5.50052E+11,Overstory:  - ,,,,,,,,,,
1598,Regen,9.60127E+11,Overstory: 1 - PLI,1,PLI,L,S,5.4,3.6,N,0,0,
1598,Regen,-8.03604E+11,Overstory:  - ,,,,,,,,,,
1598,Regen,-1.65155E+11,Overstory:  - ,,,,,,,,,,
1598,Regen,3.59747E+11,Overstory: 2 - PLI,2,PLI,L,S,4.8,3.4,N,0,0,
1560,Regen,-3.30119E+11,Overstory:  - ,,,,,,,,,,
1560,Regen,-5.70978E+11,Overstory:  - ,,,,,,,,,,
1560,Regen,-2.54902E+11,Overstory:  - ,,,,,,,,,,
1560,Regen,-9.99924E+11,Overstory:  - ,,,,,,,,,,
1560,Regen,-5.84437E+11,Overstory:  - ,,,,,,,,,,
1560,Regen,-8.60895E+11,Overstory:  - ,,,,,,,,,,
1560,Regen,-5.94116E+11,Overstory:  - ,,,,,,,,,,
1560,Regen,-1.95832E+11,Overstory:  - ,,,,,,,,,,
1560,Regen,-3.4001E+11,Overstory:  - ,,,,,,,,,,
1560,Regen,-1.9745E+11,Overstory:  - ,,,,,,,,,,
1560,Regen,-5.51927E+11,Overstory:  - ,,,,,,,,,,
1573,Regen,-8.80899E+11,Overstory:  - ,,,,,,,,,,
1573,Regen,9.50961E+11,Overstory: 1 - PLI,1,PLI,L,S,7.7,4.5,N,0,0,
1573,Regen,-9.92055E+11,Overstory:  - ,,,,,,,,,,
1573,Regen,-7.4542E+11,Overstory:  - ,,,,,,,,,,
1702,Regen,1.00633E+11,Overstory: 1 - FDI,1,FDI,D,S,8.2,7.2,N,25,0.5,
1702,Regen,6.92015E+11,Overstory: 2 - FDI,2,FDI,D,,10,7.3,Y,30,0.5,
1702,Regen,-1.71882E+11,Overstory:  - ,,,,,,,,,,
1702,Regen,8.86625E+11,Overstory: 3 - FDI,3,FDI,D,L,12.5,6.5,N,32,0.5,
1702,Regen,-3.86284E+11,Overstory:  - ,,,,,,,,,,
1592,Regen,-6.51594E+11,Overstory:  - ,,,,,,,,,,
1592,Regen,5.5605E+11,Overstory: 1 - PLI,1,PLI,L,S,4.5,3.6,N,0,,
1592,Regen,-3.87902E+11,Overstory:  - ,,,,,,,,,,
1592,Regen,-3.55451E+11,Overstory:  - ,,,,,,,,,,
1592,Regen,-8.77043E+11,Overstory:  - ,,,,,,,,,,
1674,Regen,-6.78319E+11,Overstory:  - ,,,,,,,,,,
1674,Regen,-9.79461E+11,Overstory:  - ,,,,,,,,,,
1674,Regen,-1.51412E+11,Overstory:  - ,,,,,,,,,,
1674,Regen,-8.84158E+11,Overstory:  - ,,,,,,,,,,
1674,Regen,-6.67724E+11,Overstory:  - ,,,,,,,,,,
1942,Regen,-2.58096E+11,Overstory:  - ,,,,,,,,,,
1564,Regen,-5.98231E+11,Overstory:  - ,,,,,,,,,,
1564,Regen,-7.13191E+11,Overstory:  - ,,,,,,,,,,
1564,Regen,-1.67385E+11,Overstory:  - ,,,,,,,,,,
1564,Regen,-6.24565E+11,Overstory:  - ,,,,,,,,,,
1518,Regen,-2.39517E+11,Overstory:  - ,,,,,,,,,,
1518,Regen,-8.87827E+11,Overstory:  - ,,,,,,,,,,
1518,Regen,-3.97844E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-2.77539E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-5.79268E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-3.10281E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-5.0462E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-9.43486E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-3.22598E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-5.1121E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-8.101E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-5.90914E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-7.7543E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-2.87749E+11,Overstory:  - ,,,,,,,,,,
1590,Regen,-3.74005E+11,Overstory:  - ,,,,,,,,,,
2158,Regen,-6.47918E+11,Overstory:  - ,,,,,,,,,,
2158,Regen,-9.22969E+11,Overstory:  - ,,,,,,,,,,
2158,Regen,-4.25094E+11,Overstory:  - ,,,,,,,,,,
2158,Regen,-6.6996E+11,Overstory:  - ,,,,,,,,,,
2043,Regen,-4.92608E+11,Overstory:  - ,,,,,,,,,,
2113,Regen,5.64995E+11,Overstory: 1 - PLI,1,PLI,D,S,13.4,13.8,N,75,0.8,
2113,Regen,9.9326E+11,Overstory: 1 - PLI,1,PLI,D,S,9.1,7.7,N,10,0.3,
2113,Regen,4.75129E+11,Overstory: 1 - PLI,1,PLI,L,S,13.7,11,N,25,0.4,
2113,Regen,9.27741E+11,Overstory: 1 - PLI,1,PLI,D,S,5.5,6.2,N,75,1.3,
2113,Regen,1.28023E+11,Overstory: 2 - PLI,2,PLI,D,S,10.9,4.2,Y,50,1.3,
1623,Regen,-9.76394E+11,Overstory:  - ,,,,,,,,,,
1607,Regen,-1.483E+11,Overstory:  - ,,,,,,,,,,
1607,Regen,4.29297E+11,Overstory: 1 - PLI,1,PLI,L,S,5.3,3.7,N,0,0,
1607,Regen,-6.18334E+11,Overstory:  - ,,,,,,,,,,
1607,Regen,-2.04914E+11,Overstory:  - ,,,,,,,,,,
1607,Regen,-7.40722E+11,Overstory:  - ,,,,,,,,,,
1607,Regen,-2.12606E+11,Overstory:  - ,,,,,,,,,,
1607,Regen,-3.22863E+11,Overstory:  - ,,,,,,,,,,
1607,Regen,-9.91609E+11,Overstory:  - ,,,,,,,,,,
1608,Regen,5.8621E+11,Overstory: 1 - PLI,1,PLI,L,S,4,3.3,N,0,0,
1608,Regen,5.9497E+11,Overstory: 2 - PLI,2,PLI,L,S,4.8,3.7,N,0,0,
1608,Regen,-7.33175E+11,Overstory:  - ,,,,,,,,,,
1608,Regen,8.75413E+11,Overstory: 3 - PLI,3,PLI,L,S,5.1,3.9,N,0,0,
1608,Regen,1.53302E+11,Overstory: 4 - PLI,4,PLI,L,S,5.1,3.8,N,0,0,
1192,Regen,-8.38662E+11,Overstory:  - ,,,,,,,,,,
1192,Regen,8.33771E+11,Overstory: 2 - PLI,2,PLI,L,S,6.3,4.6,N,0,0,
1192,Regen,3.86799E+11,Overstory: 3 - PLI,3,PLI,L,S,7.5,4.7,N,0,0,
1192,Regen,5.25319E+11,Overstory: 1 - PLI,1,PLI,L,S,7.7,4.4,N,0,0,
1192,Regen,-6.75042E+11,Overstory:  - ,,,,,,,,,,
2647,Regen,9.36368E+11,Overstory: 1 - PLI,1,PLI,D,S,6.1,7.2,N,100,7.2,
2647,Regen,5.90146E+11,Overstory: 2 - PLI,2,PLI,D,S,11.4,11.3,N,100,11.3,
2647,Regen,-3.19513E+11,Overstory:  - ,,,,,,,,,,
2647,Regen,-2.17811E+11,Overstory:  - ,,,,,,,,,,
2647,Regen,-8.55519E+11,Overstory:  - ,,,,,,,,,,
2200,Regen,-3.52266E+11,Overstory:  - ,,,,,,,,,,
2200,Regen,4.14888E+11,Overstory: 1 - PLI,1,PLI,D,S,6.5,6.6,N,100,6.6,
2200,Regen,6.70128E+11,Overstory: 2 - PLI,2,PLI,D,S,10.6,8.9,Y,100,8.9,
2200,Regen,5.88E+11,Overstory: 3 - PLI,3,PLI,D,S,9.2,8.1,N,100,8.1,
2200,Regen,1.34444E+11,Overstory: 4 - PLI,4,PLI,D,S,6.4,7.6,N,100,7.6,
2200,Regen,7.76742E+11,Overstory: 5 - PLI,5,PLI,D,S,6.9,8.1,N,50,4,
2200,Regen,3.02549E+11,Overstory: 6 - PLI,6,PLI,D,S,13.9,11.1,N,40,5.5,
2200,Regen,6.8717E+11,Overstory: 1 - PLI,1,PLI,D,S,14,10,Y,100,10,
2200,Regen,5.50766E+11,Overstory: 1 - PLI,1,PLI,D,S,8.9,9.4,N,50,9.4,
2200,Regen,8.32775E+11,Overstory: 2 - PLI,2,PLI,D,S,4.5,5.3,N,50,2,
2200,Regen,6.70611E+11,Overstory: 3 - PLI,3,PLI,D,S,7.1,9.5,N,50,3,
2200,Regen,8.83892E+11,Overstory: 4 - PLI,4,PLI,D,S,7.6,9.8,N,40,1.6,
2200,Regen,9.97847E+11,Overstory: 1 - PLI,1,PLI,D,S,10.5,8.7,N,100,8.7,
2200,Regen,-1.70783E+11,Overstory:  - ,,,,,,,,,,
1510,Regen,-4.24396E+11,Overstory:  - ,,,,,,,,,,
1510,Regen,-2.8872E+11,Overstory:  - ,,,,,,,,,,
1510,Regen,-6.12505E+11,Overstory:  - ,,,,,,,,,,
1510,Regen,-7.51508E+11,Overstory:  - ,,,,,,,,,,
2269,Regen,-6.06275E+11,Overstory:  - ,,,,,,,,,,
2412,Regen,-2.79803E+11,Overstory:  - ,,,,,,,,,,
2412,Regen,-8.28678E+11,Overstory:  - ,,,,,,,,,,
2412,Regen,-3.5451E+11,Overstory:  - ,,,,,,,,,,
2412,Regen,-3.05433E+11,Overstory:  - ,,,,,,,,,,
2412,Regen,-3.41633E+11,Overstory:  - ,,,,,,,,,,
1153,Regen,-2.60375E+11,Overstory:  - ,,,,,,,,,,
1153,Regen,7.14581E+11,Overstory: 6 - PLI,6,PLI,,S,6.3,5.1,N,0,0,
1153,Regen,5.47446E+11,Overstory: 7 - PLI,7,PLI,L,S,4.4,4.6,N,0,0,
1153,Regen,4.82002E+11,Overstory: 8 - PLI,8,PLI,L,S,4.6,3.9,N,0,0,
1153,Regen,7.76758E+11,Overstory: 9 - PLI,9,PLI,L,S,7,4.8,N,0,0,
1153,Regen,8.87749E+11,Overstory: 1 - PLI,1,PLI,L,S,5.5,3.9,N,0,0,
1153,Regen,9.15398E+11,Overstory: 2 - PLI,2,PLI,L,S,4.3,3.6,,0,0,
1153,Regen,9.84582E+11,Overstory: 3 - PLI,3,PLI,L,S,5.5,4.3,N,0,0,
1153,Regen,1.94525E+11,Overstory: 4 - PLI,4,PLI,L,S,4.6,3.4,N,0,0,
1153,Regen,6.81208E+11,Overstory: 5 - PLI,5,PLI,L,S,6.3,4.9,N,0,0,
2414,Regen,6.65988E+11,Overstory: 1 - AT,1,AT,D,S,43,23.8,N,100,23.8,
2414,Regen,-8.06519E+11,Overstory:  - ,,,,,,,,,,
2414,Regen,-3.82864E+11,Overstory:  - ,,,,,,,,,,
2414,Regen,-7.28075E+11,Overstory:  - ,,,,,,,,,,
2271,Regen,-8.67953E+11,Overstory:  - ,,,,,,,,,,
2210,Regen,-8.68642E+11,Overstory:  - ,,,,,,,,,,
2210,Regen,-6.8536E+11,Overstory:  - ,,,,,,,,,,
2210,Regen,-7.98413E+11,Overstory:  - ,,,,,,,,,,
2210,Regen,-2.60858E+11,Overstory:  - ,,,,,,,,,,
1723,Regen,-1.17028E+11,Overstory:  - ,,,,,,,,,,
1723,Regen,-6.8025E+11,Overstory:  - ,,,,,,,,,,
1723,Regen,-2.18044E+11,Overstory:  - ,,,,,,,,,,
1723,Regen,-3.39302E+11,Overstory:  - ,,,,,,,,,,
1508,Regen,-6.22317E+11,Overstory:  - ,,,,,,,,,,
1508,Regen,-7.31297E+11,Overstory:  - ,,,,,,,,,,
1508,Regen,-8.03649E+11,Overstory:  - ,,,,,,,,,,
1508,Regen,-9.77917E+11,Overstory:  - ,,,,,,,,,,
1754,Regen,9.0099E+11,Overstory: 1 - PLI,1,PLI,D,S,10.4,10.3,N,20,1,
1754,Regen,8.55505E+11,Overstory: 6 - PLI,6,PLI,D,S,12.8,12.2,N,25,1,
1754,Regen,8.9263E+11,Overstory: 7 - PLI,7,PLI,D,S,9.3,11.6,N,30,2,
1754,Regen,2.62931E+11,Overstory: 2 - PLI,2,PLI,D,S,13.4,11.6,N,50,2,
1754,Regen,9.26964E+11,Overstory: 3 - PLI,3,PLI,D,S,9.9,7.9,Y,25,0.2,
1754,Regen,8.52934E+11,Overstory: 4 - PLI,4,PLI,D,S,12.8,12.3,N,25,2,
1754,Regen,6.91462E+11,Overstory: 5 - PLI,5,PLI,D,S,7.4,8,Y,25,1,
1754,Regen,-8.48866E+11,Overstory:  - ,,,,,,,,,,
1526,Regen,9.65943E+11,Overstory: 1 - PLI,1,PLI,L,S,4.8,3.3,N,0,0,
1526,Regen,8.74943E+11,Overstory: 2 - PLI,2,PLI,L,S,6.3,4,N,0,0,
1526,Regen,5.27472E+11,Overstory: 3 - PLI,3,PLI,L,S,7.2,5.1,N,0,0,
1526,Regen,4.92645E+11,Overstory: 5 - PLI,5,PLI,L,S,7.1,5,N,0,0,
1526,Regen,3.07194E+11,Overstory: 6 - PLI,6,PLI,L,S,5.7,3.9,N,0,0,
1526,Regen,-7.9812E+11,Overstory:  - ,,,,,,,,,,
1526,Regen,4.18836E+11,Overstory: 4 - PLI,4,PLI,L,S,6.4,5.1,N,0,0,
1526,Regen,-9.05615E+11,Overstory:  - ,,,,,,,,,,
1526,Regen,-1.83294E+11,Overstory:  - ,,,,,,,,,,
2115,Regen,-1.65271E+11,Overstory:  - ,,,,,,,,,,
1620,Regen,-2.69734E+11,Overstory:  - ,,,,,,,,,,
1620,Regen,-5.7775E+11,Overstory:  - ,,,,,,,,,,
1620,Regen,-4.59196E+11,Overstory:  - ,,,,,,,,,,
1620,Regen,-2.16809E+11,Overstory:  - ,,,,,,,,,,
1552,Regen,5.83868E+11,Overstory: 1 - FDI,1,FDI,L,S,8.6,8.4,N,15,0.5,70% dead limbs
1552,Regen,3.70273E+11,Overstory: 2 - FDI,2,FDI,L,S,20,11.6,N,1,0.2,"Mistletoe , 45% dead limbs , scars"
1552,Regen,4.9469E+11,Overstory: 3 - FDI,3,FDI,L,S,12.5,9.6,N,3,0.6,
1552,Regen,9.67327E+11,Overstory: 4 - FDI,4,FDI,L,S,1.5,13,N,1,0.2,
1552,Regen,5.19984E+11,Overstory: 1 - FDI,1,FDI,L,S,24.5,,N,2,0.2,40% dead branches
1552,Regen,-2.70551E+11,Overstory:  - ,,,,,,,,,,
1552,Regen,-4.41494E+11,Overstory:  - ,,,,,,,,,,
1981,Regen,-8.18996E+11,Overstory:  - ,,,,,,,,,,
1981,Regen,9.37402E+11,Overstory: 1 - PLI,1,PLI,D,S,4.1,2.7,N,100,2.7,
1981,Regen,6.40185E+11,Overstory: 1 - PLI,1,PLI,D,S,6.4,5.8,Y,100,5.8,
