SampleSite_ID,Latitude,Longitude,MapPageID,Aspect,Elevation,Slope,TWI,Zone,Subzone,Variant,Solar_Radiation,PARENT_SOILS,SOILNAME_1,TEXTURE_1,PERCENT_1,DRAIN_1,COFRAG_1,SOILNAME_2,TEXTURE_2,PERCENT_2,DRAIN_2,COFRAG_2,SOILNAME_3,TEXTURE_3,PERCENT_3,DRAIN_3,COFRAG_3,Fire_Year_1,Fire_Number_1,Fire_Date_1,Fire_Severity_1,Severity_Patch_Size_1,Species_1,Age_1,Height_1,Crown_Closure_1,Disturbance_Type_1,Disturbance_Date_1,Harvest_Date_1,Fire_Year_2,Fire_Number_2,Fire_Date_2,Fire_Severity_2,Severity_Patch_Size_2,Species_2,Age_2,Height_2,Crown_Closure_2,Disturbance_Type_2,Disturbance_Date_2,Harvest_Date_2,Distance_to_Perimeter
921,51.96253893,-123.8653217,60,90,1113,1,8.517193794,SBPS,xc,,1029000.944,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,80,13.6,60,,,,,,,,,,,,,,,,2960.743612
922,51.96226754,-123.850753,60,8.130102158,1105,1.767766953,9.55691433,SBPS,xc,,1017379.29,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,120,16.4,30,U,1985-01-01,,,,,,,,,,,,,,3389.680312
923,51.9619943,-123.8361845,60,95.19442749,1099,2.761340141,7.501477242,SBPS,xc,,1028218.206,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,100,13.8,50,,,,,,,,,,,,,,,,4009.759596
924,51.96144229,-123.807048,61,176.1859283,1091,15.03329659,6.500072956,IDF,dk,4,1103693.808,TILL ,HAWKS,SIL,70,R,25,SHEMWELL,SL,30,W,28,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,220,21.7,10,IBM,1985-01-01,,,,,,,,,,,,,,5590.58591
925,51.96116352,-123.79248,61,147.8042603,1043,7.976528168,13.0351038,IDF,dk,4,1049910.82,TILL ,HAWKS,SIL,70,R,25,SHEMWELL,SL,30,W,28,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,136,14.5,40,IBM,1985-01-01,,,,,,,,,,,,,,5652.974999
926,51.9608829,-123.7779122,61,112.5205688,943,11.09617043,7.90235281,IDF,dk,4,1017719.579,GLACIOFLUVIAL ,HAWKS,SIL,100,R,25,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,159,14.8,50,IBM,1985-01-01,,,,,,,,,,,,,,4797.814059
927,51.96060044,-123.7633446,61,341.5650635,1064,0.790569425,8.752195358,IDF,dk,4,1017336.878,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,259,22.5,1,IBM,1985-01-01,,,,,,,,,,,,,,4010.226071
928,51.96031613,-123.7487771,61,331.460022,1081,16.22112846,8.438928604,IDF,dk,4,928906.9917,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,269,21.5,30,IBM,1985-01-01,,,,,,,,,,,,,,3331.372811
929,51.95974198,-123.7196429,61,45,1107,1.414213538,8.170619965,SBPS,xc,,1022177.063,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,139,14,50,IBM,1985-01-01,,,,,,,,,,,,,,2661.851162
930,51.95945214,-123.705076,61,79.33021545,1068,17.55348969,6.750553131,IDF,dk,4,990219.4183,GLACIOFLUVIAL ,SHEMWELL,SL,60,W,28,HAWKS,SIL,40,R,25,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,88,14.3,30,,,,,,,,,,,,,,,,2839.404288
931,51.95916045,-123.6905094,62,21.25050545,1002,9.656603813,7.858989239,IDF,dk,4,956470.9125,GLACIOFLUVIAL ,HAWKS,SIL,100,R,25,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,179,18.9,50,,,,,,,,,,,,,,,,3154.003235
932,51.95886691,-123.6759429,62,64.91640472,885,51.89412308,7.401201248,IDF,dk,4,783571.2181,GLACIOFLUVIAL ,DOG CREEK,LS,100,R,,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,199,21.8,50,,,,,,,,,,,,,,,,2851.53077
933,51.95827431,-123.6468106,62,241.9908295,1076,13.30883121,5.928765774,IDF,dk,4,1052295.241,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,219,23.7,40,IBM,1985-01-01,,,,,,,,,,,,,,882.9419767
934,51.95737157,-123.6031136,62,336.8014221,1096,1.9039433,7.87326622,SBPS,xc,,1016258.199,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,121,16.4,30,IBM,1985-01-01,,,,,,,,,,,,,,745.8902254
935,51.95391949,-123.4429073,63,180,1071,0.5,9.2103405,IDF,dk,4,1025346.087,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,1195.923554,PLI,189,17.9,30,IBM,1985-01-01,,,,,,,,,,,,,,59.02310473
936,51.95359459,-123.4283443,63,160.7693329,1075,11.38529778,6.084870815,IDF,dk,4,1080824.999,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,1195.923554,FDI,143,16.9,29,IBM,2003-08-01,,,,,,,,,,,,,,176.4741831
937,51.95326786,-123.4137816,64,188.1300964,1066,7.07106781,8.507092476,IDF,dk,4,1061111.277,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,1195.923554,FDI,143,16.9,29,IBM,2003-08-01,,,,,,,,,,,,,,259.1007697
938,51.95227658,-123.3700948,64,217.4053497,1043,5.350233555,7.533200264,IDF,dk,4,1042657.73,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,636.1079799,FDI,186,19.2,25,IBM,2003-08-01,,,,,,,,,,,,,,100.1905244
939,51.95092906,-123.3118488,64,143.1300964,1000,2.5,7.600902557,IDF,dk,4,1024256.025,GLACIOLACUSTRINE ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,2717.866731,FDI,96,10.6,16,IBM,2003-08-01,,,,,,,,,,,,,,124.2257798
940,51.94989906,-123.2681666,65,354.2893982,939,10.04987526,7.819071293,IDF,dk,4,940628.6065,GLACIOLACUSTRINE ,ELLIOT,SIL,100,P,0,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,2717.866731,FDI,171,17.2,36,IBM,2003-08-01,,,,,,,,,,,,,,152.3014735
941,51.94920317,-123.2390464,65,335.5560303,947,18.12456894,5.619925022,IDF,xm,,896435.7877,GLACIOFLUVIAL ,HAWKS,SIL,100,R,25,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,6.858569244,PL,129,16.9,40,,,,,,,,,,,,,,,,122.1517451
942,51.94885246,-123.2244866,65,346.2637329,940,11.58123493,7.166419506,IDF,xm,,933847.9875,GLACIOLACUSTRINE ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,250.4790451,FDI,99,16.7,20,,,1983-01-01,,,,,,,,,,,,,407.8349752
943,51.94849991,-123.2099271,65,103.4957352,888,25.70992088,6.879754066,IDF,xm,,1004225.953,GLACIOLACUSTRINE ,ZENZAKO,SIL,100,MW,5,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,4150.473278,FD,149,23.4,50,,,,,,,,,,,,,,,,126.4390716
944,51.94814551,-123.1953677,65,53.13010406,795,5,7.600902557,IDF,xm,,967161.569,GLACIOLACUSTRINE ,ZENZAKO,SIL,100,MW,5,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,10.33170497,FD,149,23.4,50,,,,,,,,,,,,,,,,161.7758738
945,51.94670949,-123.1371329,66,113.1985931,723,5.711829662,8.384091377,IDF,xm,,986060.0689,GLACIOFLUVIAL ,HARGREAVES,SL,100,W,9,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,341.3407092,FD,138,17,40,,,,,,,,,,,,,,,,26.04542957
946,51.94524397,-123.0789019,66,276.8427734,844,6.294839382,10.89697075,IDF,xm,,983904.6941,GLACIOLACUSTRINE ,CHASM,LS,100,MW,,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,1709.967331,FD,134,13.3,50,,,,,,,,,,,,,,,,12.04220904
947,51.94487298,-123.0643448,66,229.9697418,896,8.162413597,11.22983742,IDF,xm,,1024937.088,GLACIOLACUSTRINE ,CHASM,LS,100,MW,,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,1709.967331,FD,150,21.3,60,,,,,,,,,,,,,,,,83.05495897
948,51.94412547,-123.0352313,66,202.3801422,1082,4.596194267,6.991964817,IDF,dk,4,1048534.27,TILL ,TYEE,SL,60,MW,20,TYEE,SIL,40,MW,15,,-,,,,2017,C50647,2017-07-07,Medium,1709.967331,PLI,78,15.4,37,IBM,2003-08-01,,,,,,,,,,,,,,522.6179073
949,51.94374896,-123.0206749,66,116.5650482,1100,2.23606801,10.11036968,IDF,dk,4,1031825.553,TILL ,TYEE,SL,60,MW,20,TYEE,SIL,40,MW,15,,-,,,,2017,C50647,2017-07-07,Low,1192.613729,FDI,89,18.8,40,IBM,2003-08-01,,,,,,,,,,,,,,234.1215629
950,51.9433706,-123.0061188,66,150.9453888,1095,2.573907614,10.34435654,IDF,dk,3,1038968.997,TILL ,TYEE,SL,60,MW,20,TYEE,SIL,40,MW,15,,-,,,,2017,C50647,2017-07-07,Low,1192.613729,FDI,89,18.8,40,IBM,2003-08-01,,,,,,,,,,,,,,230.6112653
951,51.9881616,-125.147762,57,102.0947571,1419,50.11237335,4.602925301,MS,dc,2,1034515.447,COLLUVIUM,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Medium,1251.634795,PL,149,15.4,34,IBM,2006-07-01,,,,,,,,,,,,,,515.0800321
952,51.98805268,-125.133179,57,322.9071655,1213,25.70019531,5.963841915,MS,dc,2,864103.1722,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Medium,1251.634795,PL,149,16.4,26,IBM,2007-07-01,,,,,,,,,,,,,,13.18120328
953,51.98794192,-125.1185962,57,104.3227234,1243,24.2538662,6.021764755,IDF,dw,,1054342.323,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Unburned,4.491883981,PL,99,9.3,25,IBM,2007-07-01,,,,,,,,,,,,,,0
954,51.98782931,-125.1040134,57,91.33222198,1029,10.7529068,7.240629673,IDF,dw,,1007842.756,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Unburned,555.0129427,PL,149,15.4,16,IBM,2007-07-01,,,,,,,,,,,,,,0
955,51.98771485,-125.0894307,57,20.09523201,1116,10.91444016,6.127106667,IDF,dw,,956932.0938,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Low,17.12310136,PL,104,11.4,36,IBM,2007-07-01,,,,,,,,,,,,,,56.68693088
956,51.98759854,-125.0748481,58,107.3005295,1091,15.97263241,5.746316433,IDF,dw,,1041227.55,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Low,1554.006229,PL,119,14.1,20,IBM,2011-07-01,,,,,,,,,,,,,,99.59469994
957,51.98748039,-125.0602656,58,158.8601685,1070,20.1028614,5.516331196,IDF,dw,,1111643.692,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Low,1.599524187,FD,149,21.2,10,,,,,,,,,,,,,,,,6.690286277
958,51.97257299,-123.9231709,60,348.6900635,1135,2.549509764,11.13664055,SBPS,xc,,1015913.77,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,120,16.4,30,U,1985-01-01,,,,,,,,,,,,,,580.8284079
959,51.97204302,-123.8940262,60,45,1121,0.353553385,13.24579334,SBPS,xc,,1028523.831,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,80,14.6,60,,,,,,,,,,,,,,,,1848.27426
960,51.97150566,-123.8648822,60,149.0362396,1108,1.457737923,11.87797737,SBPS,xc,,1035669.458,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,80,13.6,60,,,,,,,,,,,,,,,,2037.105942
961,51.97123422,-123.8503105,60,270,1111,2,7.824046135,SBPS,xc,,1028469.321,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,,,,,,,,,,,,,,,,,,,,2595.773491
962,51.97096093,-123.835739,60,270,1106,1,11.08214283,SBPS,xc,,1028007.788,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,,,,,,,,,,,,,,,,,,,,3365.453821
963,51.97068579,-123.8211676,61,243.4349518,1112,1.118034005,8.405621529,SBPS,xc,,1031787.817,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,110,14.5,50,IBM,1985-01-01,,,,,,,,,,,,,,4232.554644
964,51.97040881,-123.8065964,61,73.07248688,1111,6.010407448,7.416847706,SBPS,xc,,1016587.069,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,136,16,30,IBM,1985-01-01,,,,,,,,,,,,,,5148.082965
965,51.97012998,-123.7920255,61,180,1109,0.5,9.2103405,IDF,dk,4,1031464.043,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,219,21.7,20,,,,,,,,,,,,,,,,5250.109225
966,51.96984931,-123.7774547,61,185.0131073,1087,28.60943985,6.262069225,IDF,dk,4,1153133.852,TILL ,HAWKS,SIL,70,R,25,SHEMWELL,SL,30,W,28,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,178,18.9,50,,,,,,,,,,,,,,,,4315.852053
967,51.96928242,-123.7483136,61,324.4623108,952,2.15058136,7.751455307,IDF,dk,4,986594.2347,GLACIOFLUVIAL ,SHEMWELL,SL,60,W,28,HAWKS,SIL,40,R,25,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,139,13,40,IBM,1985-01-01,,,,,,,,,,,,,,2598.531458
968,51.96899621,-123.7337434,61,338.7026367,1043,31.66228104,5.062067509,IDF,dk,4,811807.4189,GLACIOFLUVIAL ,SHEMWELL,SL,60,W,28,HAWKS,SIL,40,R,25,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,99,13.7,60,IBM,1985-01-01,,,,,,,,,,,,,,1941.146467
969,51.96870816,-123.7191734,61,49.08561707,1085,4.962358475,6.91531229,IDF,dk,4,1004625.773,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,239,22.6,2,,,,,,,,,,,,,,,,1661.852282
970,51.96841826,-123.7046036,61,26.56505203,994,22.36067963,5.409889221,IDF,dk,4,876234.08,GLACIOFLUVIAL ,SHEMWELL,SL,60,W,28,HAWKS,SIL,40,R,25,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,119,14.3,60,,,,,,,,,,,,,,,,1930.433141
971,51.96812651,-123.6900339,62,117.2842102,917,26.72311783,7.534249306,IDF,dk,4,1037713.161,GLACIOFLUVIAL ,HAWKS,SIL,100,R,25,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,199,21.8,50,,,,,,,,,,,,,,,,2154.10065
972,51.96783292,-123.6754645,62,280.2039795,924,25.40177155,5.975521564,IDF,dk,4,946503.5954,GLACIOFLUVIAL ,HAWKS,SIL,100,R,25,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,119,14.5,30,,,,,,,,,,,,,,,,2359.531099
973,51.96753748,-123.6608952,62,228.7152863,1044,27.28094482,6.597299099,IDF,dk,4,1090469.29,GLACIOFLUVIAL ,WHISKEY CREEK,SL,100,W,23,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,319,22.3,40,,,,,,,,,,,,,,,,1756.002877
974,51.9672402,-123.6463262,62,203.1985931,1075,1.9039433,10.51232338,IDF,dk,4,1033830.721,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,161,15.9,30,IBM,1985-01-01,,,,,,,,,,,,,,757.1707221
975,51.96255956,-123.427815,63,84.28940582,1094,5.02493763,7.595927715,IDF,dk,4,1022275.506,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,1195.923554,FDI,100,12,18,IBM,2003-08-01,,,,,,,,,,,,,,424.5122695
976,51.96223275,-123.4132493,64,348.6900635,1087,2.549509764,7.581292152,IDF,dk,4,1010509.912,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,1195.923554,FDI,107,16.7,7,,,1986-01-01,,,,,,,,,,,,,497.2634184
977,51.96124128,-123.3695534,64,63.43494797,1060,2.23606801,10.27742386,IDF,dk,4,1015736.641,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,22.85809133,FDI,217,21.3,34,IBM,2003-08-01,,,,,,,,,,,,,,230.6008638
978,51.9609071,-123.3549886,64,23.19859123,1013,1.9039433,7.87326622,IDF,dk,4,1003999.005,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,953.2078641,FDI,76,11.4,17,IBM,2003-08-01,,,,,,,,,,,,,,37.52304177
979,51.96023321,-123.3258596,64,184.3987122,1070,3.259601116,8.945026398,IDF,dk,4,1041729.498,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,953.2078641,FDI,201,20.1,28,IBM,2003-08-01,,,,,,,,,,,,,,84.77418949
980,51.95989349,-123.3112955,64,249.7751465,1070,5.062114239,6.895409107,IDF,dk,4,1032191.968,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,953.2078641,PLI,97,11.5,23,IBM,2003-08-01,,,,,,,,,,,,,,226.0741863
981,51.95920853,-123.2821678,64,161.5650482,1037,7.905694008,9.08866787,IDF,dk,4,1059129.842,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,5.001390359,FDI,93,12.3,15,IBM,2003-08-01,,,,,,,,,,,,,,139.2503946
982,51.95886329,-123.2676044,65,165.0685883,1024,7.762087345,8.547383308,IDF,dk,4,1057257.185,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,64.05412225,FDI,124,14.3,25,IBM,2003-08-01,,,,,,,,,,,,,,119.557937
983,51.9585162,-123.2530411,65,169.9920197,1008,12.94700718,5.956328869,IDF,dk,4,1080810.324,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Unburned,111.2579197,FDI,75,12.3,37,,,1963-01-01,,,,,,,,,,,,,0
984,51.95816726,-123.2384781,65,225,977,0.353553385,9.55691433,IDF,dk,4,1011437.096,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Medium,250.4790451,FD,129,17.4,50,,,,,,,,,,,,,,,,139.6883446
985,51.95781648,-123.2239154,65,75.96375275,965,12.36931705,6.695121765,IDF,xm,,984761.4477,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2017,C50647,2017-07-07,Low,4150.473278,FD,129,16.2,40,,,,,,,,,,,,,,,,4.425034999
986,51.95746386,-123.2093528,65,22.75097656,810,8.403867722,9.221714973,IDF,xm,,939040.211,GLACIOLACUSTRINE ,ZENZAKO,SIL,100,MW,5,,-,,,,,-,,,,2017,C50647,2017-07-07,Unburned,1.2063034,FD,129,17.4,40,,,,,,,,,,,,,,,,0
987,51.95420728,-123.0783008,66,247.5035248,889,26.78852272,5.229219913,IDF,xm,,1020016.579,GLACIOLACUSTRINE ,WHISKEY CREEK,SL,75,W,23,UNDIFFERENTIATED BEDROCK,-,25,-,,,-,,,,2017,C50647,2017-07-07,Medium,1709.967331,FDI,110,17.9,23,IBM,2003-08-01,,,,,,,,,,,,,,521.3475484
988,51.95383622,-123.0637407,66,201.8014069,1065,2.692582369,7.526692867,IDF,dk,4,1036959.228,TILL ,TYEE,SL,60,MW,20,TYEE,SIL,40,MW,15,,-,,,,2017,C50647,2017-07-07,Medium,1709.967331,PLI,138,16.6,60,IBM,1985-01-01,,,,,,,,,,,,,,161.1689604
989,51.95346331,-123.0491808,66,296.5650635,1080,3.354101896,8.405621529,IDF,dk,4,1014341.65,TILL ,TYEE,SL,60,MW,20,TYEE,SIL,40,MW,15,,-,,,,2017,C50647,2017-07-07,Low,1192.613729,PLI,70,11,30,IBM,2003-08-01,,,,,,,,,,,,,,143.9273879
990,51.95308856,-123.0346212,66,252.8972778,1100,6.800735474,6.600162506,IDF,dk,4,1036616.051,TILL ,TYEE,SL,60,MW,20,TYEE,SIL,40,MW,15,,-,,,,2017,C50647,2017-07-07,Low,1192.613729,PLI,29,6,25,,,1983-01-01,,,,,,,,,,,,,25.21907012
991,51.95233353,-123.0055027,66,288.4349365,1122,1.581138849,8.059047699,IDF,dk,3,1026915.694,TILL ,TYEE,SL,60,MW,20,TYEE,SIL,40,MW,15,,-,,,,2017,C50647,2017-07-07,Low,1192.613729,PLI,72,12.2,15,IBM,2003-08-01,,,,,,,,,,,,,,321.6494208
992,51.99702262,-125.1330004,57,123.799202,1286,36.40226746,4.922562122,MS,dc,2,1108125.127,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Medium,1251.634795,PL,229,19.6,31,IBM,2007-07-01,,,,,,,,,,,,,,352.5048908
993,51.99691184,-125.1184146,57,58.79948425,1161,20.75150681,6.583186626,IDF,dw,,948471.5342,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Medium,1251.634795,FD,249,20.8,30,,,,,,,,,,,,,,,,109.6316376
994,51.99679921,-125.1038288,57,228.8140717,1051,10.63014603,6.846646786,IDF,dw,,1045614.688,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Unburned,555.0129427,PL,89,12.2,31,IBM,2004-07-01,,,,,,,,,,,,,,0
995,51.99668472,-125.0892431,57,265.815094,1070,20.55480385,7.44000864,IDF,dw,,1004038.728,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C50744,2017-07-07,Unburned,555.0129427,PL,109,11.2,31,IBM,2007-07-01,,,,,,,,,,,,,,0
996,51.98127574,-123.9081677,60,333.4349365,1115,2.23606801,7.712474346,SBPS,xc,,1016632.972,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,100,14.8,40,U,1985-01-01,,,,,,,,,,,,,,645.7653802
997,51.98100978,-123.8935925,60,5.194428921,1120,2.761340141,9.698701859,SBPS,xc,,1012953.578,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,100,14.8,40,U,1985-01-01,,,,,,,,,,,,,,994.4286902
998,51.98074198,-123.8790174,60,35.53767776,1112,2.15058136,7.751455307,SBPS,xc,,1018144.885,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,100,14.8,40,U,1985-01-01,,,,,,,,,,,,,,732.3743128
999,51.98020083,-123.8498678,60,21.80140877,1103,2.692582369,7.526692867,SBPS,xc,,1012423.73,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,120,16.4,30,,,,,,,,,,,,,,,,1996.533851
1000,51.97992748,-123.8352932,60,225,1101,2.474873781,8.997298241,SBPS,xc,,1037426.536,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,90,14.1,60,,,,,,,,,,,,,,,,2928.205392
1001,51.97965229,-123.8207189,61,63.43494797,1108,1.118034005,10.01505947,SBPS,xc,,1024905.627,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,136,16,30,IBM,1985-01-01,,,,,,,,,,,,,,3893.921702
1002,51.97937525,-123.8061447,61,0,1111,1.5,8.804875374,SBPS,xc,,1019761.869,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,136,16,30,IBM,1985-01-01,,,,,,,,,,,,,,4871.887035
1003,51.97909637,-123.7915708,61,-1,1104,0,11.51292515,SBPS,xc,,1027687.977,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,136,16,30,IBM,1985-01-01,,,,,,,,,,,,,,4928.119081
1004,51.97881564,-123.776997,61,90,1102,1,8.517193794,IDF,dk,4,1027602.598,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,88,13.9,50,IBM,1985-01-01,,,,,,,,,,,,,,3970.466355
1005,51.97853306,-123.7624234,61,345.9637451,1099,2.061552763,7.793733597,IDF,dk,4,1015074.314,TILL ,SHEMWELL,SL,100,W,28,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,219,21.7,20,IBM,1985-01-01,,,,,,,,,,,,,,3032.122988
1006,51.97824864,-123.74785,61,152.7200623,976,62.7265892,4.378407955,IDF,dk,4,1145214.261,COLLUVIUM,HAWKS,SIL,70,R,25,SHEMWELL,SL,30,W,28,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,159,21.2,50,,,,,,,,,,,,,,,,2088.043328
1007,51.97796238,-123.7332767,61,154.5366516,940,11.62970352,6.063631058,IDF,dk,4,1055363.878,GLACIOFLUVIAL ,HAWKS,SIL,100,R,25,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,88,14.3,30,,,,,,,,,,,,,,,,1192.819492
1008,51.97767426,-123.7187037,61,82.47618103,953,13.36506653,7.87045908,IDF,dk,4,987514.1413,GLACIOFLUVIAL ,SHEMWELL,SL,60,W,28,HAWKS,SIL,40,R,25,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,FD,89,15.6,60,,,,,,,,,,,,,,,,661.8567879
1009,51.97738431,-123.7041309,61,70.76932526,926,11.38529778,7.876629829,IDF,dk,4,975102.9755,GLACIOFLUVIAL ,HAWKS,SIL,100,R,25,,-,,,,,-,,,,2009,C50418,2009-07-30,Unknown,67735.53928,PL,119,16.3,30,IBM,1985-01-01,,,,,,,,,,,,,,1053.770302
