"","SampleSite_ID","Latitude","Longitude","MapPageID","Aspect","Elevation","Slope","TWI","Zone","Subzone","Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","Fire_Year_1","Fire_Number_1","Fire_Date_1","Fire_Severity_1","Severity_Patch_Size_1","Species_1","Age_1","Height_1","Crown_Closure_1","Disturbance_Type_1","Disturbance_Date_1","Harvest_Date_1","Fire_Year_2","Fire_Number_2","Fire_Date_2","Fire_Severity_2","Severity_Patch_Size_2","Species_2","Age_2","Height_2","Crown_Closure_2","Disturbance_Type_2","Disturbance_Date_2","Harvest_Date_2","Distance_to_Perimeter","Card","Beers_aspect","Azimuth"
"376",1259,52.02628093,-123.088067,56,192.5288086,1176,9.219544411,8.598452568,"IDF","dk",4,1083394.459,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",4364.647371,"FDI",155,20.4,25,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,96.95102665,1259,0.0567671714163854,"S"
"377",1261,52.02553948,-123.0588986,56,112.9489365,1368,30.13511276,5.111502647,"IDF","dk",4,1093440.88,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",3.711119996,"FDI",96,18.4,33,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1.585617887,1261,1.76387983682312,"E"
"378",1264,52.02403441,-123.0005649,56,105.2551193,1228,5.70087719,6.776573181,"IDF","dk",4,1050987.035,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",2020.775674,"PLI",65,13.3,37,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,180.4810093,1264,0.484725362942211,"E"
"379",1269,52.05193113,-123.8463195,50,341.5650635,1078,2.371708155,10.48679638,"SBPS","xc",NA,1010620.546,"TILL ","SHEMWELL","SL",60,"W",28,"HAWKS","SIL",25,"R",25,"WILLIAMS LAKE","SIL",15,"MW",19,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",8,1.4,1,"","","2000-06-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,104.6564539,1269,0.851385458334739,"N"
"380",1270,52.05165735,-123.8317209,50,345.9637451,1074,4.123105526,7.100586891,"SBPS","xc",NA,999155.5474,"TILL ","SHEMWELL","SL",60,"W",28,"HAWKS","SIL",25,"R",25,"WILLIAMS LAKE","SIL",15,"MW",19,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",101,18.6,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1099.701886,1270,1.98649376251122,"N"
"381",1271,52.05138173,-123.8171226,51,45,1071,0.707106769,8.86376667,"SBPS","xc",NA,1020491.814,"TILL ","SHEMWELL","SL",60,"W",28,"HAWKS","SIL",25,"R",25,"WILLIAMS LAKE","SIL",15,"MW",19,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",101,18.6,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1533.822576,1271,1.89399666360056,"E"
"382",1272,52.05110425,-123.8025244,51,270,1067,1,12.66032791,"SBPS","xc",NA,1022825.003,"TILL ","SHEMWELL","SL",60,"W",28,"HAWKS","SIL",25,"R",25,"WILLIAMS LAKE","SIL",15,"MW",19,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",101,18.6,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1721.602672,1272,1.74513326455741,"W"
"383",1273,52.05082492,-123.7879264,51,120.9637527,1072,1.457737923,11.69565582,"SBPS","xc",NA,1027891.833,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",101,18.6,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1748.260411,1273,1.51470020140343,"E"
"384",1276,52.04968913,-123.7295363,51,258.6900635,1073,1.274754882,8.274439812,"SBPS","xc",NA,1025269.278,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",70,11.9,60,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1405.327916,1276,1.86463524783937,"W"
"385",1278,52.04881787,-123.6857458,52,-1,1063,0,10.81977844,"SBPS","xc",NA,1022583.028,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",60,11.5,40,"U","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,340.8386432,1278,1.01770192510541,"N"
"386",1281,52.04579353,-123.5397903,53,276.3401794,1032,2.263846397,13.70648098,"IDF","dk",4,1016577.656,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,2010,"C50234","2010-07-27","Unknown",11638.69371,"PLI",113,17.8,30,"IBM","2005-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1610.390257,1281,1.78191304870258,"W"
"387",1282,52.04548093,-123.5251958,53,300.9637451,1044,1.457737923,10.53820229,"IDF","dk",4,1015225.857,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,2010,"C50234","2010-07-27","Unknown",11638.69371,"PLI",113,17.8,30,"IBM","2005-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,2218.553867,1282,1.3788498639922,"W"
"388",1284,52.04485018,-123.4960076,53,57.52880859,1033,3.259601116,8.028736115,"IDF","dk",4,1007369.271,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,2010,"C50234","2010-07-27","Unknown",11638.69371,"PLI",112,15.7,50,"IBM","2005-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,922.2237255,1284,1.9101926599088,"E"
"389",1288,52.04158557,-123.3500796,54,45,1041,2.474873781,8.304151535,"IDF","dk",4,1009054.106,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2018,"C52653","2018-08-11","Unknown",20.48042987,"FDI",141,18.9,34,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,54.87043396,1288,1.89399666360056,"E"
"390",1289,52.04124895,-123.335488,54,26.56505203,1012,4.472136021,7.712474346,"IDF","dk",4,990811.1987,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",1680.210551,"FDI",140,18.9,34,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,255.2336185,1289,1.63775418762932,"N"
"391",1290,52.04022799,-123.2917146,54,58.24052048,827,12.34908867,7.102223396,"IDF","xm",NA,943733.2119,"GLACIOLACUSTRINE ","CHASM","LS",60,"MW",44,"CHASM","LS",40,"W",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",1680.210551,"FDI",289,21.6,20,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,607.4982747,1290,1.41872157984044,"E"
"392",1291,52.03988397,-123.2771239,54,55.30484772,784,3.952847004,9.339982033,"IDF","xm",NA,969674.2185,"GLACIOLACUSTRINE ","ZENZAKO","SIL",60,"MW",5,"GAY LAKE","SICL",25,"MW",1,"ZENZAKO","SIL",15,"I",5,2017,"C50647","2017-07-07","High",3.46050302,"FDI",76,10,5,"","","1989-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,62.66507159,1291,0.775804742348003,"E"
"393",1292,52.03953811,-123.2625335,55,24.44395447,775,6.04152298,7.817149639,"IDF","xm",NA,949922.1962,"GLACIOLACUSTRINE ","ZENZAKO","SIL",60,"MW",5,"GAY LAKE","SICL",25,"MW",1,"ZENZAKO","SIL",15,"I",5,2017,"C50647","2017-07-07","Medium",1680.210551,"FDI",138,22.2,70,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,46.44700929,1292,1.32301741445598,"N"
"394",1294,52.03597788,-123.116642,56,300.2032471,1206,19.3810482,8.810994148,"IDF","dk",4,963450.9495,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",4364.647371,"FDI",149,20.6,39,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,21.29680277,1294,0.636572067587986,"W"
"395",1295,52.03561169,-123.1020542,56,59.03624344,1277,24.78154564,6.00024128,"IDF","dk",4,946581.7294,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",4364.647371,"FDI",158,19,43,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,11.20936828,1295,0.644278572006277,"E"
"396",1297,52.03487379,-123.0728793,56,47.74808884,1365,44.24505615,5.826062202,"IDF","dk",4,813620.9395,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","High",4.316990874,"FDI",106,19.4,43,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,490.7810254,1297,0.00252693531614234,"E"
"397",1298,52.03450206,-123.0582923,56,39.28940582,1347,14.21267033,9.500645638,"IDF","dk",4,957565.2614,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","High",17.29885345,"FDI",115,18.7,35,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,343.2142559,1298,1.50863257115144,"N"
"398",1299,52.03412849,-123.0437054,56,208.495636,1380,39.82461548,5.525855541,"IDF","dk",4,1198368.3,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",4.135217503,"FDI",156,18.9,35,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,194.5961424,1299,1.82678548925175,"S"
"399",1316,52.06007006,-123.802071,51,18.43494797,1071,0.790569425,9.85080719,"SBPS","xc",NA,1018638.674,"TILL ","SHEMWELL","SL",60,"W",28,"HAWKS","SIL",25,"R",25,"WILLIAMS LAKE","SIL",15,"MW",19,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",101,18.6,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,910.7769399,1316,1.56719409484756,"N"
"400",1317,52.05979068,-123.78747,51,225,1068,1.414213538,13.31811428,"SBPS","xc",NA,1028779.041,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",100,14.8,10,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,868.4970721,1317,0.823954053528789,"W"
"401",1319,52.05922636,-123.7582686,51,52.12501526,1061,2.850438595,7.469720364,"SBPS","xc",NA,1011554.347,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",60,9,40,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,413.5812675,1319,1.26128866081016,"E"
"402",1320,52.05894144,-123.7436681,51,276.3401794,1061,2.263846397,9.491887093,"SBPS","xc",NA,1020453.438,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",100,14.8,40,"U","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,459.9953129,1320,1.78191304870258,"W"
"403",1321,52.05865466,-123.7290679,51,183.8140717,1072,3.758324146,7.193220139,"SBPS","xc",NA,1044754.505,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",80,13.6,60,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,558.5854032,1321,1.4987812126903,"S"
"404",1322,52.05836603,-123.7144678,51,146.3099365,1074,1.802775621,9.026478767,"SBPS","xc",NA,1032479.082,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",100,14.8,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1093.511981,1322,1.32140739659941,"S"
"405",1325,52.05748905,-123.6706688,52,288.4349365,1053,0.790569425,8.752195358,"SBPS","xc",NA,1019717.964,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",100,13.8,50,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,503.5316749,1325,1.41333653327195,"W"
"406",1326,52.0550691,-123.5538804,52,346.4295654,832,7.458217144,13.07314205,"IDF","xm",NA,944160.3023,"GLACIOLACUSTRINE ","WHISKEY CREEK","SL",60,"W",23,"WHISKEY CREEK","SL",25,"W",NA,"CHIMNEY","CL",15,"W",35,2010,"C50234","2010-07-27","Unknown",11638.69371,"FDI",192,23.7,40,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,197.5570266,1326,1.95495743242303,"N"
"407",1327,52.05475828,-123.5392827,53,316.6723938,953,48.45745468,8.003803253,"IDF","xm",NA,739189.5919,"TILL ","CHASM","LS",60,"MW",44,"CHASM","LS",40,"W",NA,"","-",NA,"",NA,2010,"C50234","2010-07-27","Unknown",11638.69371,"FDI",192,23.7,40,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1036.345423,1327,0.62051588637715,"N"
"408",1328,52.05349654,-123.4808943,53,321.3401794,1009,3.201562166,8.739849091,"IDF","dk",4,999705.5278,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,2010,"C50234","2010-07-27","Unknown",11638.69371,"",NA,NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1117.378805,1328,1.94119874494654,"N"
"409",1329,52.05285458,-123.4517014,53,90,1011,1,11.95118046,"IDF","dk",4,1015434.599,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,2010,"C50234","2010-07-27","Unknown",11638.69371,"PLI",162,16.9,30,"IBM","2005-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1463.797857,1329,1.088368686104,"E"
"410",1330,52.05253082,-123.4371052,53,0,1012,3,12.82575321,"IDF","dk",4,996714.4902,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,2010,"C50234","2010-07-27","Unknown",11638.69371,"PLI",162,16.9,30,"IBM","2005-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1204.2903,1330,1.85090352453412,"N"
"411",1331,52.05220522,-123.4225093,53,13.39249802,1013,5.39675808,7.524542332,"IDF","dk",4,983372.9447,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2010,"C50234","2010-07-27","Unknown",11638.69371,"PLI",77,17.4,30,"IBM","2005-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,204.2903,1331,1.96295721785755,"N"
"412",1332,52.0502128,-123.3349384,54,69.44395447,920,21.36001015,5.455673218,"IDF","xm",NA,940355.8818,"GLACIOLACUSTRINE ","CHASM","LS",60,"MW",44,"CHASM","LS",40,"W",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Unburned",187.5427968,"FDI",92,18.9,30,"","","1960-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1332,1.97497730764058,"E"
"413",1333,52.04850162,-123.2619689,55,28.30075645,705,22.14723396,7.365390778,"IDF","xm",NA,833376.8691,"GLACIOFLUVIAL ","WHISKEY CREEK","SL",60,"W",23,"WHISKEY CREEK","SL",25,"W",NA,"CHIMNEY","CL",15,"W",35,2017,"C50647","2017-07-07","Unburned",47.11238851,"FDI",218,23.1,50,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1333,0.135514747453451,"N"
"414",1335,52.04457442,-123.1014566,56,32.90524292,1174,10.12422848,8.600156784,"IDF","dk",4,979262.8031,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",2020.775674,"PLI",66,12.4,35,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,130.982119,1335,1.59283403270605,"N"
"415",1340,52.0423381,-123.0139169,56,270,1244,1,8.517193794,"IDF","dk",4,1044616.289,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Low",100.2311712,"PLI",85,12.1,25,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,327.5446036,1340,1.74513326455741,"W"
"416",1341,52.04195891,-122.9993279,56,122.9052429,1234,5.062114239,7.994021416,"IDF","dk",4,1059264.812,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,2017,"C50647","2017-07-07","Unburned",13.30583809,"PLI",76,12.7,15,"IBM","2010-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1341,0.0144091545064958,"E"
"417",1355,52.06875636,-123.7870134,51,63.43494797,1069,3.354101896,9.504234314,"SBPS","xc",NA,1013572.719,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",100,14.8,40,"U","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,505.574596,1355,1.99875018936595,"E"
"418",1356,52.06733143,-123.7139962,51,15.25511837,1070,2.850438595,7.469720364,"SBPS","xc",NA,1006704.522,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",80,12.4,60,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,334.9965679,1356,0.464704161685701,"N"
"419",1360,52.06372297,-123.538775,53,327.2647705,825,8.321658134,7.091478825,"IDF","xm",NA,945795.4109,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,2010,"C50234","2010-07-27","Unknown",11638.69371,"FDI",108,20.8,50,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,314.1560893,1360,1.99990257543396,"N"
"420",1361,52.06341024,-123.5241746,53,304.6951599,892,23.71708298,7.430439472,"IDF","xm",NA,896292.0904,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,2010,"C50234","2010-07-27","Unknown",11638.69371,"FDI",277,25.3,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,884.1625321,1361,0.170408690978082,"W"
"421",1362,52.06214085,-123.465775,53,315,972,3.18198061,8.745984077,"IDF","dk",4,994900.1944,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,2023,"C51974","2023-07-25","Unknown",1306.357855,"PLI",47,6,10,"B","2013-01-01","",2010,"C50234","2010-07-27","Unknown",11638.69371,"PL",133,17.7,50,"IBM","2005-01-01",NA,119.0896529,1362,1.95891572341431,"N"
"422",1364,52.05849752,-123.3051941,54,35.83765411,756,11.10180187,6.110085964,"IDF","xm",NA,923929.1522,"GLACIOLACUSTRINE ","ZENZAKO","SIL",60,"MW",5,"GAY LAKE","SICL",25,"MW",1,"ZENZAKO","SIL",15,"I",5,2017,"C50647","2017-07-07","Low",57.76833247,"FDI",146,24.5,60,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,20.25183196,1364,0.252855890288155,"N"
"423",1367,52.05205329,-123.0424859,56,189.462326,1308,6.082762718,6.711734295,"IDF","dk",4,1088116.238,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",2020.775674,"FDI",213,18.4,3,"","","2004-07-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,420.7078077,1367,1.91565042401621,"S"
"424",1378,52.07882884,-123.8449859,50,144.462326,1056,2.15058136,7.751455307,"SBPS","xc",NA,1031572.494,"TILL ","SHEMWELL","SL",60,"W",28,"HAWKS","SIL",25,"R",25,"WILLIAMS LAKE","SIL",15,"MW",19,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",100,15.9,30,"IBM","1987-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,150.3479747,1378,1.82305366983752,"S"
"425",1381,52.07571373,-123.6843128,52,108.4349518,1058,1.581138849,8.059047699,"IDF","dk",4,1024743.964,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2009,"C50418","2009-07-30","Unknown",67735.53928,"PLI",120,16.4,30,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,630.4255324,1381,1.482133421321,"E"
"426",1383,52.07142533,-123.4798546,53,26.56505203,831,2.23606801,8.405621529,"IDF","xm",NA,978041.0479,"GLACIOLACUSTRINE ","CHASM","LS",60,"MW",44,"CHASM","LS",40,"W",NA,"","-",NA,"",NA,2023,"C51974","2023-07-25","Unknown",1306.357855,"FDI",51,6.3,10,"B","2013-01-01","",2010,"C50234","2010-07-27","Unknown",11638.69371,"PL",137,21.1,40,"IBM","1985-01-01",NA,903.8492184,1383,1.63775418762932,"N"
"427",1392,52.09966762,-124.6191345,49,278.1300964,1233,1.767766953,7.947476387,"SBPS","xc",NA,1042498.505,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2018,"C51925","2018-08-01","Medium",109.5775951,"PLI",114,11.3,39,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,153.3048531,1392,1.4385161293544,"W"
"428",1393,52.08102457,-123.5085463,53,354.8055725,786,8.284020424,10.79731369,"IDF","xm",NA,934134.2156,"GLACIOFLUVIAL ","HARGREAVES","SL",85,"W",9,"CHILCOTIN","SL",15,"W",19,"","-",NA,"",NA,2010,"C50234","2010-07-27","Unknown",11638.69371,"AT",121,21.8,60,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,51.15882176,1393,0.266603090559182,"N"
"429",1396,52.07909754,-123.4209133,53,353.829834,866,18.60779381,7.203050613,"IDF","xm",NA,874121.4794,"GLACIOLACUSTRINE ","CHASM","LS",60,"MW",44,"CHASM","LS",40,"W",NA,"","-",NA,"",NA,2010,"C50234","2010-07-27","Unknown",11638.69371,"FDI",421,26.3,40,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,12.07044641,1396,1.15184337366963,"N"
"430",1398,52.0707237,-123.0704633,56,312.9545898,1243,9.905806541,7.610366821,"IDF","dk",4,1000083.143,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Unburned",218.1837123,"PLI",72,11.5,34,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1398,0.814114778230556,"W"
"431",1400,52.0696021,-123.0266668,56,115.7099533,1289,7.491662025,9.27599144,"IDF","dk",4,1067563.026,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",2020.775674,"PLI",74,17.6,50,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,491.745932,1400,0.530496848861744,"E"
"432",1401,52.06922453,-123.0120685,56,206.0295868,1307,11.96348572,7.827093601,"IDF","dk",4,1112155.408,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",2020.775674,"Spruce",158,15.7,18,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,252.2572738,1401,0.706557881825476,"S"
"433",1404,52.09334954,-123.6687451,52,85.23635864,852,6.020797253,7.820585728,"IDF","xm",NA,987189.6279,"GLACIOFLUVIAL ","HAWKS","SIL",80,"R",25,"TYEE","SL",20,"MW",20,"","-",NA,"",NA,2009,"C50043","2009-04-30","Unknown",99.98199818,"AT",100,16,40,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,13.46713066,1404,0.00974726632174361,"E"
"434",1406,52.08871138,-123.449597,53,23.19859123,800,3.8078866,9.126029015,"IDF","xm",NA,965569.9744,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,2023,"C51974","2023-07-25","Unknown",1306.357855,"PLI",169,16.3,15,"B","2013-01-01","",2010,"C50234","2010-07-27","Unknown",11638.69371,"PL",181,17.7,40,"IBM","2007-01-01",NA,307.8888219,1406,0.206555785534738,"N"
"435",1412,52.10111811,-123.6098075,52,66.80140686,1030,1.9039433,7.87326622,"IDF","dk",4,1013390.7,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,2014,"C50145","2014-08-11","Unknown",947.8530749,"FDI",264,23.4,15,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,78.95073905,1412,0.0375388736164992,"E"
"436",1413,52.08901855,-123.0838592,56,272.489563,1217,5.755432129,6.767049313,"IDF","dk",4,1038408.71,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C50647","2017-07-07","Medium",2.61398079,"Spruce",132,15.5,35,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,156.4917581,1413,0.812412970859068,"W"
"437",1417,52.11038468,-123.6239306,52,135,1047,2.474873781,9.220441818,"IDF","dk",4,1030171.373,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,2014,"C50145","2014-08-11","Unknown",947.8530749,"PLI",134,18.8,50,"IBM","2005-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,598.3053767,1417,0.19884736426617,"S"
"438",1418,52.11008275,-123.6093139,52,175.2363586,1037,6.020797253,8.331411362,"IDF","dk",4,1052143.517,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,2014,"C50145","2014-08-11","Unknown",947.8530749,"PLI",214,18.3,35,"IBM","2005-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,917.337438,1418,1.31918828826802,"S"
