"","Card","SpeciesAll","total_count","total_tph","total_x0","total_x10","total_x30","total_x130","FDI_count","FDI_tph","FDI_x0","FDI_x10","FDI_x30","FDI_x130","PLI_count","PLI_tph","PLI_x0","PLI_x10","PLI_x30","PLI_x130","AT_count","AT_x0","AT_x10","AT_x30","AT_x130","SX_count","SX_x0","SX_x10","SX_x30","SX_x130","SampleSite_ID","UNIQUE_ID","Plot_ID","Contract","Zone","Easting","Northing","Coordinate_source","Latitude","Longitude","Aspect","Elevation","Slope","TWI","BEC_Zone","BEC_Subzone","BEC_Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","FIRE_NUMBER_1","FIRE_YEAR_1","BURN_SEVERITY_RATING_1","FIRE_DATE_1","PATCH_SIZE_1","CROWN_CLOSURE_1","SPECIES_CD_1_1","SPECIES_PCT_1_1","PROJ_AGE_1_1","PROJ_HEIGHT_1_1","SPECIES_CD_2_1","SPECIES_PCT_2_1","PROJ_AGE_2_1","PROJ_HEIGHT_2_1","SPECIES_CD_3_1","SPECIES_PCT_3_1","SPECIES_CD_4_1","SPECIES_PCT_4_1","SPECIES_CD_5_1","SPECIES_PCT_5_1","SPECIES_CD_6_1","SPECIES_PCT_6_1","DISTURBANCE_TYPE_1","DISTURBANCE_DATE_1","HARVEST_DATE_1","FIRE_NUMBER_2","FIRE_YEAR_2","BURN_SEVERITY_RATING_2","FIRE_DATE_2","PATCH_SIZE_2","CROWN_CLOSURE_2","SPECIES_CD_1_2","SPECIES_PCT_1_2","PROJ_AGE_1_2","PROJ_HEIGHT_1_2","SPECIES_CD_2_2","SPECIES_PCT_2_2","PROJ_AGE_2_2","PROJ_HEIGHT_2_2","SPECIES_CD_3_2","SPECIES_PCT_3_2","SPECIES_CD_4_2","SPECIES_PCT_4_2","SPECIES_CD_5_2","SPECIES_PCT_5_2","SPECIES_CD_6_2","SPECIES_PCT_6_2","DISTURBANCE_TYPE_2","DISTURBANCE_DATE_2","HARVEST_DATE_2","DISTANCE_TO_PERIMETER","Beers_aspect","Azimuth","MEAN","BARC.x"
"361",1845,"PLI",18,3600,1,3,14,0,0,0,0,0,0,0,18,3600,1,3,14,0,0,0,0,0,0,0,0,0,0,0,1845,344,1845,"",10,418593.0979,5807072.882,"Field lat/long",52.4078244,-124.1967434,319.3987122,1091,4.609772205,10.81765652,"SBPS","xc",NA,999701.9178,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,18,"PLI",100,21,4.599999905,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1996-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,340.4938634,1.30417921417598,"N",0.369700213,"3"
"362",1876,"PLI, SX",515,103000,112,207,196,0,0,0,0,0,0,0,406,81200,3,207,196,0,0,0,0,0,0,109,109,0,0,0,1876,345,1876,"",10,491646,5803994,"Field UTM",52.38613726,-123.1227477,284.7435608,1198,4.911720753,9.564626694,"SBPS","dc",NA,1027324.523,"ORGANIC ","TYEE","SL",70,"MW",20,"HAWKS","SIL",30,"R",25,"","-",NA,"",NA,"C10784",2017,"Unburned","2017-07-07",798.1184459,34,"SX",82,163,24.29999924,"AT",11,135,17.70000076,"PLI",7,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,0.708523692077796,"W",0.25985004,"2"
"363",1889,"PLI",918,183600,12,520,386,0,0,0,0,0,0,0,918,183600,12,520,386,0,0,0,0,0,0,0,0,0,0,0,1889,346,1889,"",10,414628.1916,5808239.335,"Field lat/long",52.41770441,-124.2553134,74.05460358,1111,3.640054941,11.98736858,"SBPS","xc",NA,1017093.222,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,41,"PLI",93,88,9.300000191,"SX",5,90,11.69999981,"AT",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,172.3271919,1.73887085456721,"E",0.473463227,"3"
"364",1916,"PLI",255,51000,16,43,172,24,0,0,0,0,0,0,255,51000,16,43,172,24,0,0,0,0,0,0,0,0,0,0,1916,347,1916,"",10,473669,5805761,"Field UTM",52.40145347,-123.3870236,66.37062073,1220,17.46424866,7.0433321,"SBPS","dc",NA,984300.5238,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C10784",2017,"Low","2017-07-07",582.3739159,45,"PLI",95,83,13.89999962,"SX",3,73,13.69999981,"AT",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,99.33393962,1.82233576709496,"E",0.128168593,"2"
"365",1931,"AT, PLI, SX",157,31400,1,6,149,1,0,0,0,0,0,0,155,31000,0,6,149,0,1,0,0,0,1,1,1,0,0,0,1931,348,1931,"",10,490693,5805036,"Field UTM",52.39548981,-123.1367793,4.398705482,1189,16.29800606,5.726150513,"SBPS","dc",NA,926893.6636,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C10784",2017,"Medium","2017-07-07",7370.614425,36,"PLI",75,102,14.69999981,"SX",21,108,17.10000038,"AT",4,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,106.1451573,1.8886875342117,"N",0.605154276,"3"
"366",1936,"NR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,349,1936,"",10,409665.328,5809447.308,"Field lat/long",52.42776442,-124.3285934,260.1664429,1297,19.02958298,5.57119894,"SBPS","xc",NA,1048604.849,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Unburned","2017-07-07",29.39333208,51,"PLI",86,88,12.69999981,"SX",14,112,14.69999981,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,0.337073095819847,"W",0.04052595,"1"
"367",1942,"NR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,350,1942,"",10,416671.488,5809151.067,"Field lat/long",52.42621441,-124.2255034,33.69006729,1070,1.802775621,7.927865982,"SBPS","xc",NA,1009609.782,"ORGANIC ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Unburned","2017-07-07",630.6307266,45,"SX",88,143,14.80000019,"PLI",9,93,12.30000019,"AT",3,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1.99939073846409,"N",-0.001967734,"1"
"368",1979,"PLI",255,51000,36,78,141,0,0,0,0,0,0,0,255,51000,36,78,141,0,0,0,0,0,0,0,0,0,0,0,1979,351,1979,"",10,405700.4216,5810611.174,"Field lat/long",52.43755543,-124.3872174,225,1238,3.8890872,8.768456459,"SBPS","xc",NA,1057076.798,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",24.14148431,42,"PLI",100,107,11.30000019,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,242.8755012,0.0268616070669708,"W",0.471973201,"3"
"369",1981,"PLI",632,126400,5,235,392,0,0,0,0,0,0,0,632,126400,5,235,392,0,0,0,0,0,0,0,0,0,0,0,1981,352,1981,"",10,407709.2566,5810532.857,"Field lat/long",52.43719442,-124.3576534,326.3099365,1360,5.408327103,6.829253674,"MS","xv",NA,1029378.935,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",8.080842281,50,"PLI",96,90,11.60000038,"SX",4,83,10.39999962,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,18.01537456,1.41659838164181,"N",0.440306067,"3"
"370",1982,"PLI, SX",291,58200,14,163,114,0,0,0,0,0,0,0,206,41200,13,111,82,0,0,0,0,0,0,85,1,52,32,0,1982,353,1982,"",10,408708.5682,5810481.919,"Field lat/long",52.43690442,-124.3429434,3.366460562,1255,12.77203941,8.367830276,"SBPS","xc",NA,957384.6683,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Low","2017-07-07",396.1604436,53,"PLI",89,91,11.5,"SX",11,151,17.39999962,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,93.43223892,1.88028315110573,"N",0.325877676,"3"
"371",2034,"AT",43,8600,6,16,6,15,0,0,0,0,0,0,0,0,0,0,0,0,43,6,16,6,15,0,0,0,0,0,2034,354,2034,"",10,408755.6118,5811476.838,"Field lat/long",52.44585442,-124.3425234,165.9637604,1225,2.061552763,7.793733597,"SBPS","xc",NA,1047675.24,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",2638.533013,58,"PLI",92,94,8,"SX",8,143,17.39999962,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,228.0560169,0.301911575892688,"S",0.491743515,"3"
"372",2035,"PLI",1235,247000,2,710,523,0,0,0,0,0,0,0,1235,247000,2,710,523,0,0,0,0,0,0,0,0,0,0,0,2035,355,2035,"",10,409741.4294,5811441.932,"Field lat/long",52.44570442,-124.3280134,313.3634338,1208,12.37941837,7.099770546,"SBPS","xc",NA,977112.4313,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",2638.533013,59,"PLI",84,104,11.19999981,"SX",16,143,15.80000019,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,452.1879076,1.20233457434091,"W",0.369308253,"3"
"373",2041,"AT, PLI",15,3000,2,0,11,2,0,0,0,0,0,0,7,1400,2,0,5,0,8,0,0,6,2,0,0,0,0,0,2041,356,2041,"",10,416755.0138,5811146.039,"Field lat/long",52.44415841,-124.2247724,268.8308716,1098,12.25255108,7.620897293,"SBPS","xc",NA,1016060.778,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,35,"PLI",59,89,10.60000038,"AT",39,129,17.5,"SX",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,283.5078633,0.457425770833438,"W",0.424557199,"3"
"374",2042,"NR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,357,2042,"",10,417754.634,5811043.308,"Field lat/long",52.4433864,-124.2100434,255.9637604,1138,10.30776405,7.793734074,"SBPS","xc",NA,1036616.019,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Low","2017-07-07",218.2742137,55,"PLI",100,83,13.30000019,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,27.04446741,0.283988441345136,"W",0.090356695,"1"
"375",2043,"NR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,358,2043,"",10,418756.4778,5811060.679,"Field lat/long",52.4436924,-124.1953114,156.8014069,1168,13.32760334,8.492305756,"SBPS","xc",NA,1093672.444,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Low","2017-07-07",17.96986651,48,"PLI",85,68,7.900000095,"SX",15,113,15.5,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,144.0080656,0.424830760689277,"S",0.119399453,"2"
"376",2107,"PLI",115,23000,16,79,20,0,0,0,0,0,0,0,115,23000,16,79,20,0,0,0,0,0,0,0,0,0,0,0,2107,359,2107,"",10,418799.1928,5812056.822,"Field lat/long",52.4526524,-124.1949254,41.49646759,1208,17.35655403,7.272661209,"SBPS","xc",NA,944897.7285,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,31,"PLI",98,91,11.10000038,"AT",2,105,13.60000038,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,123.5706565,1.98538844669933,"N",0.581889421,"3"
"377",2108,"PLI",182,36400,27,104,51,0,0,0,0,0,0,0,182,36400,27,104,51,0,0,0,0,0,0,0,0,0,0,0,2108,360,2108,"",10,419799.0036,5812017.248,"Field lat/long",52.4524444,-124.1802064,281.9151611,1304,27.85004425,6.288971424,"SBPS","xc",NA,982134.6966,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,38,"PLI",57,95,11,"SX",39,128,17.10000038,"AT",4,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,568.9978861,0.661676577118392,"W",0.247675158,"2"
"378",2111,"PLI",114,22800,1,73,40,0,0,0,0,0,0,0,114,22800,1,73,40,0,0,0,0,0,0,0,0,0,0,0,2111,361,2111,"",10,422806.2329,5811890.06,"Field lat/long",52.45173439,-124.1359334,116.5650482,1144,6.708203793,11.33236122,"SBPS","xc",NA,1043796.07,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Low","2017-07-07",1051.172881,31,"PLI",63,113,12.80000019,"AT",37,113,14.39999962,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,227.4035596,1.08932669795034,"E",0.264963415,"2"
"379",2113,"NR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,362,2113,"",10,424809.4651,5811811.137,"Field lat/long",52.45130439,-124.1064434,18.43494797,1083,0.790569425,9.445342064,"SBPS","xc",NA,1016486.964,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Low","2017-07-07",1051.172881,27,"PLI",82,85,10.39999962,"SX",7,68,11.5,"FDI",6,"AT",5,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,363.1462919,1.97335935752798,"N",0.279452085,"3"
"380",2115,"NR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,363,2115,"",10,427806.9122,5811679.934,"Field lat/long",52.45052938,-124.0623154,63.43494797,1079,1.118034005,13.05958176,"SBPS","xc",NA,1016848.537,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,11,"PLI",100,21,4.599999905,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1995-03-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,222.871427,1.8503979032915,"E",0.436972812,"3"
"381",2155,"AT, PLI",89,17800,8,24,49,8,0,0,0,0,0,0,42,8400,8,14,20,0,47,0,10,29,8,0,0,0,0,0,2155,364,2155,"",10,412831.8136,5813304.664,"Field lat/long",52.46294841,-124.2830424,48.57633591,1094,5.667891979,8.57413578,"SBPS","xc",NA,997208.8515,"ORGANIC ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",265.7284258,20,"PLI",90,97,11.5,"AT",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,107.8147311,1.95688248859436,"E",0.213550314,"2"
"382",2158,"PLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158,365,2158,"",10,418839.8299,5813055.227,"Field lat/long",52.4616324,-124.1945704,315,1144,5.656854153,8.393763542,"SBPS","xc",NA,1001929.507,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Unburned","2017-07-07",1942.265229,11,"AT",70,10,4.199999809,"PLI",30,20,6.900000095,"",NA,"",NA,NA,NA,NA,NA,"","","1992-10-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1.23022091173419,"N",0.012763336,"1"
"383",2159,"PLI",36,7200,9,7,20,0,0,0,0,0,0,0,36,7200,9,7,20,0,0,0,0,0,0,0,0,0,0,0,2159,366,2159,"",10,420841.8354,5812971.689,"Field lat/long",52.4611754,-124.1650904,4.325060368,1312,29.83496284,6.220124722,"SBPS","xc",NA,840171.8334,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"High","2017-07-07",14.63054711,48,"PLI",62,95,10.10000038,"SX",36,123,18.10000038,"AT",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,737.8685858,1.88809745029419,"N",0.761377394,"4"
"384",2163,"PLI",144,28800,20,104,20,0,0,0,0,0,0,0,144,28800,20,104,20,0,0,0,0,0,0,0,0,0,0,0,2163,410,2163,"",10,405701.8944,5810610.324,"Intended lat/long",52.43754804,-124.3871955,225,1238,3.8890872,8.768456459,"SBPS","xc",NA,1057076.798,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",24.14148431,42,"PLI",100,107,11.30000019,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,243.4935595,0.0268616070669708,"W",0.471973201,"3"
"385",2195,"AT, PLI",13,2600,0,0,13,0,0,0,0,0,0,0,4,800,0,0,4,0,9,0,0,9,0,0,0,0,0,0,2195,367,2195,"",10,493898,5809896,"Field UTM",52.43922782,-123.0897662,183.0127869,1333,4.756574631,8.056278229,"SBPS","mk",NA,1082391.352,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C10784",2017,"Medium","2017-07-07",21.51860996,37,"PLI",72,102,13.5,"SX",26,106,17.5,"AT",1,"FDI",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,45.34203582,0.122662263672626,"S",0.482342819,"3"
"386",2200,"AT, PLI",2849,569800,186,2223,440,0,0,0,0,0,0,0,2842,568400,186,2216,440,0,7,0,7,0,0,0,0,0,0,0,2200,368,2200,"",10,404867.4839,5814633.766,"Field lat/long",52.47356443,-124.4006134,294.4439697,1299,3.02076149,7.411684513,"SBPS","xc",NA,1041447.812,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",8.513441361,55,"PLI",94,100,12.5,"SX",6,112,16.60000038,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,530.7720365,0.873871113591117,"W",0.425906877,"3"
"387",2202,"AT, PLI",587,117400,74,425,88,0,0,0,0,0,0,0,492,98400,63,367,62,0,95,11,58,26,0,0,0,0,0,0,2202,369,2202,"",10,406869.5817,5814551.959,"Field lat/long",52.47317442,-124.3711234,267.1376038,1290,20.02498436,7.599654198,"SBPS","xc",NA,1034827.916,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Low","2017-07-07",142.7367933,61,"PLI",91,115,15.19999981,"SX",7,102,15.80000019,"AT",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.85944854,0.432841470487426,"W",0.24457029,"2"
"388",2205,"AT, PLI, SX",30,6000,2,1,18,9,0,0,0,0,0,0,2,400,1,1,0,0,27,0,0,18,9,1,1,0,0,0,2205,370,2205,"",10,410875.6503,5814389.765,"Field lat/long",52.47238542,-124.3121174,123.99646,1119,12.96630287,6.647986412,"SBPS","xc",NA,1059313.664,"GLACIOFLUVIAL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Low","2017-07-07",68.25800987,40,"PLI",63,102,10.19999981,"SX",21,112,17.79999924,"AT",16,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,27.2596546,0.959754188482813,"E",0.185581878,"2"
"389",2208,"NR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208,371,2208,"",10,415879.1283,5814178.044,"Field lat/long",52.47127641,-124.2384204,206.5650482,1133,2.23606801,9.791915894,"SBPS","xc",NA,1038454.194,"GLACIOFLUVIAL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Unburned","2017-07-07",1942.265229,56,"PLI",85,93,10.89999962,"SX",13,141,15.10000038,"AT",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,0.00399761996605175,"S",-0.010666454,"1"
"390",2210,"NR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,372,2210,"",10,418884.6375,5814051.561,"Field lat/long",52.4705944,-124.1941534,141.0090027,1181,13.50925636,6.606965542,"SBPS","xc",NA,1085909.893,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Low","2017-07-07",4.74182407,12,"PLI",90,16,3.200000048,"AT",10,16,4.400000095,"",NA,"",NA,NA,NA,NA,NA,"","","2000-03-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,20.47269801,0.669171318585986,"S",0.255925809,"2"
"391",2211,"PLI",325,65000,29,146,150,0,0,0,0,0,0,0,325,65000,29,146,150,0,0,0,0,0,0,0,0,0,0,0,2211,373,2211,"",10,419883.3361,5814006.227,"Field lat/long",52.4703344,-124.1794434,329.2067566,1223,28.81188965,5.849552631,"SBPS","xc",NA,858512.8204,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,45,"PLI",97,91,10.10000038,"SX",3,103,15.10000038,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,263.2022073,1.46200921548487,"N",0.639277399,"3"
"392",2212,"PLI",69,13800,0,26,43,0,0,0,0,0,0,0,69,13800,0,26,43,0,0,0,0,0,0,0,0,0,0,0,2212,374,2212,"",10,420888.2149,5813964.334,"Field lat/long",52.4701044,-124.1646434,228.5214539,1291,23.02444267,6.073784351,"SBPS","xc",NA,1114795.311,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,33,"PLI",79,110,11,"SX",16,143,16.79999924,"AT",5,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,398.6142107,0.0428397123305447,"W",0.335144177,"3"
"393",2213,"NR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213,375,2213,"",10,421895.1434,5813922.615,"Field lat/long",52.4698744,-124.1498134,57.52880859,1144,3.259601116,7.335588455,"SBPS","xc",NA,1016443.231,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Low","2017-07-07",1051.172881,30,"PLI",70,25,5,"AT",30,28,7,"",NA,"",NA,NA,NA,NA,NA,"","","1992-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,308.9058817,1.900023172467,"E",0.138574883,"2"
