"","ID1","ID2","Year","MAT","MWMT","MAP","NFFD","PAS","AHM","SHM","Tave_sp","Tave_sm","Tmax_sp","Tmax_sm","Tmin_sp","Tmin_sm","NFFD_sp","PAS_sp","PAS_wt","PPT_sm"
"1084",666,2017,3,4.7,14.6,520,159,135,28.2,71.5,4.8,13.6,11.8,21.2,-2.3,6,30,18,90,142
"1085",669,2017,3,5.1,15.2,497,166,120,30.3,74.7,5.3,14.1,12.3,21.8,-1.8,6.5,33,14,85,141
"1086",707,2017,3,3.6,13.1,562,143,180,24.1,64.1,3.4,12,10.4,19.4,-3.5,4.6,23,30,110,141
"1087",708,2017,3,3.7,13.2,556,145,173,24.6,64.8,3.6,12.2,10.5,19.5,-3.4,4.8,24,28,107,141
"1088",711,2017,3,4.7,14.7,521,160,138,28.1,73.9,4.8,13.6,11.8,21.1,-2.2,6.1,30,19,93,138
"1089",717,2017,3,5.2,15.3,489,168,117,31,76.6,5.4,14.3,12.5,21.9,-1.6,6.6,34,13,84,139
"1090",718,2017,3,5.4,15.6,476,171,110,32.3,78.3,5.7,14.5,12.8,22.2,-1.4,6.8,35,11,80,138
"1091",719,2017,3,5.5,15.7,485,173,108,32,77,5.9,14.7,13,22.3,-1.3,7,36,11,79,142
"1092",758,2017,3,3.7,13.3,538,144,168,25.4,67.2,3.6,12.2,10.5,19.5,-3.4,4.8,24,27,103,135
"1093",761,2017,3,3.6,13.2,561,144,177,24.3,64.6,3.6,12.1,10.5,19.5,-3.4,4.7,24,29,108,141
"1094",766,2017,3,5.1,15.2,483,166,118,31.2,77.6,5.3,14.1,12.4,21.8,-1.8,6.5,33,14,84,137
"1095",806,2017,3,3.7,13.3,533,144,167,25.7,67.7,3.6,12.2,10.6,19.6,-3.4,4.9,24,27,103,134
"1096",808,2017,3,3.7,13.3,541,145,169,25.3,66.6,3.6,12.3,10.5,19.6,-3.3,4.9,24,28,104,138
"1097",810,2017,3,3.8,13.5,553,148,167,25,65.8,3.8,12.4,10.8,19.8,-3.2,5,25,26,104,142
"1098",812,2017,3,4.3,14.2,518,154,146,27.6,71.8,4.3,13.1,11.3,20.6,-2.7,5.6,28,21,95,136
"1099",815,2017,3,5.3,15.4,462,169,109,33.1,80.5,5.5,14.4,12.6,22,-1.6,6.7,34,12,79,134
"1100",857,2017,3,3.8,13.4,525,146,160,26.3,68.6,3.7,12.4,10.8,19.8,-3.3,5,24,25,99,135
"1101",859,2017,3,3.9,13.6,526,147,159,26.3,68.8,3.8,12.5,10.8,19.9,-3.2,5.1,25,25,100,137
"1102",860,2017,3,3.9,13.6,530,148,160,26.2,68.5,3.9,12.6,10.9,20,-3.1,5.2,25,25,101,138
"1103",900,2017,3,4,13.8,519,149,154,27,70.1,4,12.7,11.1,20.2,-3,5.3,26,23,98,136
"1104",903,2017,3,3.9,13.7,531,149,156,26.3,67.4,3.9,12.6,10.9,20.1,-3.1,5.2,25,24,98,141
"1105",939,2017,3,4.2,14,519,151,149,27.3,70.4,4.2,12.9,11.2,20.4,-2.9,5.5,27,22,96,138
"1106",949,2017,3,4.1,13.9,573,150,164,24.6,63.4,4,12.8,11.1,20.3,-3,5.3,26,26,101,153
"1107",981,2017,3,4,13.8,521,150,152,26.9,68.4,4,12.7,11,20.2,-3,5.3,26,24,95,140
"1108",988,2017,3,4.2,14.1,555,151,155,25.6,66,4.2,13,11.3,20.6,-3,5.4,26,24,98,150
"1109",1022,2017,3,4.2,14.1,555,151,155,25.6,66,4.2,13.1,11.3,20.6,-3,5.5,26,24,98,150
"1110",1024,2017,3,4,13.8,602,148,175,23.2,60.9,3.9,12.7,10.9,20.2,-3.2,5.3,25,29,107,159
"1111",1045,2017,3,4.1,14,508,152,145,27.8,70.3,4.1,13,11.1,20.4,-2.9,5.6,27,22,92,139
"1112",1049,2017,3,4.1,14,563,150,159,25.1,65,4.1,12.9,11.2,20.5,-3.1,5.4,26,26,99,151
"1113",1050,2017,3,4,13.9,584,148,169,24,62.7,3.9,12.8,11,20.3,-3.2,5.3,25,27,104,156
"1114",1053,2017,3,3.9,13.7,611,147,181,22.7,58.8,3.7,12.6,10.7,20,-3.3,5.2,24,30,109,163
"1115",1075,2017,3,5,15.2,475,165,121,31.6,80.7,5.2,14.2,12.4,21.7,-1.9,6.6,33,14,85,134
"1116",1080,2017,3,4.1,14,570,150,162,24.8,64.3,4,13,11.2,20.5,-3.1,5.4,26,26,101,153
"1117",1109,2017,3,5,15.2,456,165,117,32.9,83.4,5.3,14.2,12.4,21.7,-1.9,6.7,33,13,82,130
"1118",1110,2017,3,5.3,15.5,435,169,108,35.1,87.4,5.6,14.5,12.8,22.1,-1.6,6.9,34,11,79,127
"1119",1111,2017,3,3.4,12.6,588,140,196,22.8,63.4,3.2,11.6,10,18.8,-3.6,4.4,22,32,120,136
"1120",1113,2017,3,4.1,14,581,149,167,24.3,62.7,4,12.9,11.1,20.5,-3.1,5.3,25,27,103,157
"1121",1114,2017,3,3.9,13.8,601,147,178,23.1,60,3.7,12.7,10.8,20.2,-3.3,5.2,24,30,108,161
"1122",1115,2017,3,3.8,13.6,618,146,185,22.3,57.3,3.6,12.6,10.6,19.9,-3.4,5.2,24,32,110,166
"1123",1139,2017,3,3.9,13.7,513,148,154,27,68.2,3.8,12.7,10.9,20.1,-3.2,5.3,25,24,95,139
"1124",1142,2017,3,5.3,15.6,438,169,109,35,87.8,5.7,14.6,12.9,22.2,-1.6,7,34,11,80,128
"1125",1144,2017,3,4.3,14.3,554,153,154,25.8,66.2,4.3,13.2,11.4,20.8,-2.9,5.6,27,24,97,151
"1126",1145,2017,3,4.2,14.1,568,151,160,25,64.1,4.1,13.1,11.3,20.6,-3,5.5,26,25,101,155
"1127",1148,2017,3,4,13.9,594,148,173,23.6,60.9,3.9,12.8,11,20.4,-3.2,5.3,25,28,107,161
"1128",1153,2017,3,2.5,12.3,540,127,210,23.2,58.7,1.8,11.3,9.3,18.6,-5.7,3.9,17,41,111,148
"1129",1180,2017,3,4.2,14.2,564,151,160,25.1,64.2,4.1,13.1,11.2,20.6,-3,5.6,26,25,100,154
"1130",1182,2017,3,4,13.9,593,149,172,23.7,61.1,3.9,12.9,11,20.4,-3.2,5.4,25,28,106,159
"1131",1185,2017,3,3.7,13.6,622,145,187,22.1,56.2,3.5,12.5,10.5,19.9,-3.5,5.1,24,32,111,169
"1132",1186,2017,3,3.8,13.6,623,146,187,22.1,56.2,3.6,12.5,10.5,19.9,-3.4,5.2,24,32,112,169
"1133",1192,2017,3,2.7,12.5,539,129,208,23.6,61.4,2,11.5,9.5,19,-5.6,4,17,40,113,145
"1134",1214,2017,3,4,13.9,508,150,147,27.6,68.7,4,12.9,11.1,20.4,-3.1,5.5,26,23,92,140
"1135",1219,2017,3,5.2,15.6,437,168,110,34.8,87.6,5.6,14.6,12.8,22.2,-1.7,7,34,11,80,129
"1136",1220,2017,3,3.7,13.4,587,147,176,23.3,58.9,3.5,12.4,10.4,19.7,-3.4,5.1,24,30,104,159
"1137",1221,2017,3,3.8,13.6,599,147,178,23.1,58.6,3.7,12.6,10.7,20,-3.3,5.2,24,30,107,162
"1138",1222,2017,3,3.7,13.5,611,146,185,22.4,56.5,3.5,12.4,10.5,19.8,-3.5,5.1,24,31,111,166
"1139",1225,2017,3,3.5,13.2,634,142,198,21.2,53.3,3.2,12.1,10.1,19.4,-3.7,4.8,22,36,114,172
"1140",1253,2017,3,4.2,14.2,488,153,137,29.1,71.8,4.2,13.2,11.3,20.6,-2.9,5.7,27,20,87,138
"1141",1257,2017,3,3.6,13.3,590,147,178,23,57.6,3.4,12.3,10.2,19.5,-3.4,5.1,24,30,104,161
"1142",1258,2017,3,3.1,12.8,607,145,197,21.6,53.7,2.8,11.8,9.3,18.5,-3.7,5,23,35,110,164
"1143",1259,2017,3,3.6,13.3,621,145,189,21.9,54.8,3.4,12.3,10.4,19.7,-3.5,4.9,24,32,111,168
"1144",1261,2017,3,2.9,12.5,643,142,216,20,49.6,2.5,11.5,9,18.2,-3.9,4.8,22,40,118,174
"1145",1264,2017,3,3.4,13,642,141,201,20.8,51.9,3.1,12,9.9,19.3,-3.8,4.8,22,37,115,175
"1146",1294,2017,3,3.5,13.2,599,146,183,22.5,55.4,3.3,12.2,10.1,19.3,-3.5,5,24,31,106,164
"1147",1295,2017,3,3.2,12.9,617,145,196,21.5,52.8,3,11.9,9.6,18.8,-3.7,4.9,23,35,111,168
"1148",1298,2017,3,2.9,12.5,656,142,220,19.6,48.4,2.6,11.5,9.1,18.3,-4,4.8,21,41,120,179
"1149",1299,2017,3,2.8,12.4,656,140,222,19.6,48.1,2.5,11.4,9.1,18.1,-4.1,4.6,21,42,119,179
"1150",1333,2017,3,5.6,16.1,424,173,102,36.8,92.3,6.1,15.1,13.5,22.8,-1.4,7.4,36,9,77,126
"1151",1335,2017,3,3.6,13.3,610,145,185,22.2,54.3,3.4,12.3,10.3,19.5,-3.6,5,24,31,109,169
"1152",1340,2017,3,3.2,12.8,649,140,208,20.3,49.7,2.9,11.8,9.7,19,-4,4.6,22,39,117,179
"1153",1341,2017,3,3.3,12.9,653,140,207,20.3,50,2.9,11.9,9.8,19,-3.9,4.7,22,38,117,179
"1154",1364,2017,3,5.4,15.7,432,169,106,35.6,89.8,5.7,14.7,13.1,22.4,-1.7,7,34,10,78,127
"1155",1367,2017,3,3,12.5,648,138,213,20,48.5,2.6,11.5,9.4,18.6,-4.2,4.5,21,40,117,180
"1156",1398,2017,3,3.2,12.8,630,140,201,20.9,49.7,2.8,11.8,9.7,18.9,-4,4.7,22,36,113,179
"1157",1400,2017,3,3,12.5,656,137,216,19.8,47.2,2.5,11.5,9.3,18.5,-4.2,4.4,21,41,119,184
"1158",1413,2017,3,3.2,12.9,620,141,196,21.3,50.3,2.9,11.9,9.8,19,-3.9,4.7,22,34,112,177
"1159",1425,2017,3,3.1,12.7,632,139,204,20.7,48.6,2.7,11.7,9.5,18.7,-4.1,4.7,21,37,114,182
"1160",1484,2017,3,2.7,12.5,581,134,203,21.8,50.6,2.4,11.5,9.4,18.5,-4.7,4.6,19,36,113,177
"1161",1500,2017,3,2.8,12.8,601,135,209,21.3,50,2.4,11.8,9.5,18.6,-4.6,4.9,19,38,118,183
"1162",1501,2017,3,2.4,12.3,621,130,225,20,45.7,1.9,11.2,8.9,17.9,-5,4.6,17,44,121,191
"1163",1502,2017,3,3,12.6,512,131,194,25.3,69.8,2.3,11.6,9.7,19.2,-5.1,3.9,18,37,109,126
"1164",1503,2017,3,2.8,12.3,511,128,198,24.9,67.8,2,11.3,9.3,18.8,-5.3,3.7,17,39,107,127
"1165",1504,2017,3,3.2,13,504,134,183,26.1,71.5,2.6,11.9,10.1,19.7,-4.9,4.2,19,33,106,127
"1166",1511,2017,3,3,13.5,611,145,229,21.2,50.4,2,12.3,9.3,18.6,-5.3,6,20,43,134,193
"1167",1531,2017,3,2.5,12.2,589,130,211,21.2,48.3,2.1,11.2,9.1,18,-4.9,4.3,18,38,115,181
"1168",1589,2017,3,3.3,13.3,524,138,168,25.4,60.1,3.1,12.3,10.5,19.8,-4.2,4.8,21,27,98,154
"1169",1590,2017,3,3.2,13.3,526,138,170,25.2,59.8,3,12.2,10.4,19.6,-4.3,4.9,21,27,99,155
"1170",1602,2017,3,3.2,13.3,527,138,171,25,59.3,3,12.2,10.3,19.6,-4.3,4.9,21,28,99,156
"1171",1612,2017,3,3.3,13.2,520,136,168,25.5,60,3,12.2,10.4,19.8,-4.4,4.6,21,27,98,154
"1172",1615,2017,3,3.2,13.3,528,138,172,25,59,3,12.2,10.3,19.6,-4.3,4.9,21,28,99,157
"1173",1625,2017,3,3.4,13.4,521,138,167,25.7,61,3.2,12.4,10.7,20,-4.3,4.7,21,27,98,154
"1174",1627,2017,3,3.2,13.2,532,138,174,24.7,58.4,3,12.2,10.3,19.5,-4.3,4.9,21,29,101,160
"1175",1631,2017,3,2.8,12.8,580,135,199,22.1,51.4,2.5,11.8,9.5,18.7,-4.6,4.9,19,35,112,177
"1176",1634,2017,3,2.6,12.5,597,133,211,21.1,48.6,2.2,11.5,9.2,18.2,-4.8,4.7,18,38,116,182
"1177",1635,2017,3,2.6,12.5,601,132,213,20.9,48.1,2.2,11.4,9.2,18.2,-4.8,4.7,18,39,116,183
"1178",1637,2017,3,3.3,13.4,530,139,171,25,59.2,3.1,12.3,10.5,19.7,-4.3,4.9,21,28,100,159
"1179",1640,2017,3,3.1,13.2,535,137,177,24.5,57.7,2.9,12.1,10.2,19.4,-4.4,4.9,21,30,102,161
"1180",1647,2017,3,2.7,12.6,584,133,204,21.7,50.1,2.3,11.6,9.3,18.4,-4.7,4.7,19,36,113,178
"1181",1648,2017,3,2.4,12.2,593,130,214,20.9,48.1,2,11.2,8.9,17.9,-5,4.4,17,39,116,180
"1182",1649,2017,3,2.6,12.5,601,133,211,21,48.5,2.2,11.5,9.2,18.3,-4.7,4.7,19,38,116,184
"1183",1651,2017,3,2.4,12.2,610,130,221,20.3,46.6,1.9,11.1,8.9,17.9,-5,4.4,17,41,119,186
"1184",1662,2017,3,2.9,12.8,564,136,191,22.8,53,2.6,11.8,9.7,18.8,-4.5,4.8,20,33,108,172
"1185",1663,2017,3,2.8,12.7,571,136,194,22.5,51.8,2.5,11.7,9.6,18.7,-4.5,4.8,20,34,109,175
"1186",1665,2017,3,2.5,12.4,590,131,210,21.3,49.2,2.1,11.4,9.1,18.2,-4.9,4.6,18,38,115,180
"1187",1666,2017,3,2.4,12.2,593,130,213,21,48.1,2,11.2,8.9,17.9,-5,4.5,17,39,116,181
"1188",1672,2017,3,3.3,13.4,523,138,169,25.5,60.3,3.1,12.4,10.5,19.9,-4.3,4.9,21,27,98,157
"1189",1674,2017,3,3.1,13.2,537,137,177,24.5,57.9,2.9,12.1,10.2,19.5,-4.4,4.8,21,30,101,161
"1190",1675,2017,3,3.1,13.1,537,137,178,24.4,57.6,2.9,12.1,10.2,19.4,-4.4,4.8,21,30,102,161
"1191",1678,2017,3,2.7,12.6,569,134,197,22.4,51.8,2.4,11.6,9.5,18.6,-4.6,4.6,19,35,110,173
"1192",1679,2017,3,2.7,12.6,591,133,206,21.5,50,2.3,11.6,9.3,18.4,-4.7,4.7,19,36,115,180
"1193",1685,2017,3,2.2,12,612,127,227,20,45.5,1.7,10.9,8.6,17.6,-5.2,4.3,17,43,120,187
"1194",1686,2017,3,2.2,11.9,617,127,229,19.8,44.9,1.7,10.9,8.5,17.5,-5.2,4.2,17,44,121,189
"1195",1702,2017,3,2.6,12.5,592,133,208,21.4,49.5,2.2,11.5,9.3,18.3,-4.8,4.7,18,37,115,181
"1196",1705,2017,3,2.5,12.4,607,131,218,20.6,47.6,2.1,11.3,9,18.1,-4.9,4.6,18,40,119,184
"1197",1706,2017,3,2.4,12.2,612,130,222,20.2,46.2,1.9,11.1,8.8,17.8,-5,4.5,17,42,119,188
"1198",1707,2017,3,2.4,12.2,617,129,224,20,45.6,1.9,11.1,8.8,17.8,-5,4.4,17,42,121,189
"1199",1708,2017,3,2.5,12.3,621,131,223,20.1,45.9,2,11.3,9,18,-4.9,4.6,18,42,121,190
"1200",1723,2017,3,2.7,12.6,588,134,205,21.6,50.2,2.4,11.6,9.4,18.5,-4.7,4.6,19,36,115,179
"1201",1738,2017,3,3,12.6,509,131,192,25.5,69.6,2.3,11.6,9.7,19.2,-5.1,3.9,18,36,107,126
"1202",1754,2017,3,2.8,12.7,581,135,200,22,51.2,2.5,11.7,9.6,18.7,-4.6,4.7,20,35,113,177
"1203",1757,2017,3,2.5,12.2,589,130,211,21.2,48.6,2.1,11.2,9.1,18,-4.9,4.4,18,38,115,180
"1204",1759,2017,3,2.4,12.2,592,130,213,21,48.2,2,11.2,9,17.9,-5,4.4,18,39,116,181
"1205",1760,2017,3,2.8,12.8,601,135,209,21.3,50,2.4,11.8,9.5,18.6,-4.6,4.9,19,38,118,183
"1206",1761,2017,3,2.4,12.3,621,130,225,20,45.7,1.9,11.2,8.9,17.9,-5,4.6,17,44,121,191
"1207",1770,2017,3,3,12.6,512,131,194,25.3,69.8,2.3,11.6,9.7,19.2,-5.1,3.9,18,37,109,126
"1208",1771,2017,3,2.7,12.3,511,128,198,24.9,67.8,2,11.2,9.3,18.8,-5.3,3.7,17,39,107,127
"1209",1772,2017,3,3.2,13,504,134,183,26.1,71.5,2.6,11.9,10.1,19.7,-4.9,4.2,19,33,106,127
"1210",1789,2017,3,2.5,12.2,584,131,209,21.4,49,2.1,11.2,9.2,18.1,-4.9,4.4,18,37,114,178
"1211",1791,2017,3,2.5,12.2,589,130,211,21.2,48.3,2.1,11.2,9.1,18,-4.9,4.3,18,38,115,181
"1212",1792,2017,3,2.7,12.7,603,134,212,21.1,49.3,2.3,11.6,9.3,18.4,-4.7,4.8,19,39,119,184
"1213",1793,2017,3,2.5,12.5,607,132,217,20.7,47.7,2.1,11.4,9.1,18.1,-4.9,4.7,18,40,119,187
"1214",1794,2017,3,2.4,12.3,612,130,221,20.3,46.4,1.9,11.2,8.9,17.9,-5.1,4.5,17,42,120,188
"1215",1795,2017,3,2.4,12.2,615,130,223,20.2,46.3,1.9,11.2,8.9,17.9,-5,4.5,17,42,121,189
"1216",1798,2017,3,2.6,12.6,625,133,222,20.1,46.3,2.1,11.5,9.1,18.2,-4.8,4.8,18,42,122,193
"1217",1805,2017,3,3.1,12.8,519,133,195,25.1,70.4,2.4,11.8,9.9,19.5,-5,4.1,19,36,111,128
"1218",1816,2017,3,2.8,12.5,506,129,189,25.2,65.8,2.1,11.4,9.5,19,-5.2,3.9,18,35,103,133
"1219",1825,2017,3,2.7,12.6,573,133,200,22.2,51.7,2.4,11.5,9.5,18.6,-4.7,4.5,19,35,111,175
"1220",1833,2017,3,2.4,12.1,615,128,225,20.1,45.5,1.9,11,8.8,17.6,-5.1,4.3,17,43,120,189
"1221",1835,2017,3,2.5,12.5,630,132,226,19.8,45.8,2,11.4,9,18.1,-4.9,4.7,18,43,123,194
"1222",1844,2017,3,3.3,13.2,501,136,180,26.5,73,2.8,12.1,10.3,19.9,-4.8,4.4,20,32,106,126
"1223",1845,2017,3,3.2,13.1,502,135,181,26.4,72.1,2.7,12.1,10.3,19.8,-4.8,4.3,19,33,106,127
"1224",1889,2017,3,3.2,13,510,134,189,25.8,72.1,2.6,12,10.1,19.7,-4.9,4.2,19,34,109,126
"1225",1916,2017,3,2.6,12.4,574,132,205,21.9,50.8,2.2,11.4,9.3,18.3,-4.9,4.4,19,37,113,176
"1226",1931,2017,3,2.7,12.7,623,135,218,20.4,47.3,2.3,11.6,9.3,18.4,-4.6,4.9,20,41,121,193
"1227",1979,2017,3,2.7,12.3,553,129,227,23,67.4,1.9,11.3,9.2,18.7,-5.4,3.8,17,45,126,129
"1228",2041,2017,3,3.2,13.1,506,135,187,26.1,72.5,2.6,12,10.2,19.8,-4.9,4.3,19,34,108,127
"1229",2111,2017,3,3,12.8,513,132,190,25.3,67.3,2.4,11.8,9.9,19.4,-5.1,4.2,18,35,106,134
"1230",2113,2017,3,3.2,13.1,495,135,175,26.6,68.8,2.7,12.1,10.3,19.8,-4.9,4.4,20,32,99,134
"1231",2158,2017,3,3,12.8,531,133,203,24.5,68.8,2.3,11.8,9.8,19.4,-5.1,4.2,19,38,114,132
"1232",2163,2017,3,2.7,12.3,553,129,227,23,67.4,1.9,11.3,9.2,18.7,-5.4,3.8,17,45,126,129
"1233",2195,2017,3,2,11.8,651,126,249,18.5,42.1,1.4,10.7,8.3,17.2,-5.4,4.2,16,49,130,201
"1234",2200,2017,3,2.5,12,565,127,244,22.1,66,1.6,11,8.8,18.3,-5.6,3.7,17,48,133,130
"1235",2205,2017,3,3.1,13,520,134,200,25.2,72.5,2.5,11.9,10,19.6,-5,4.3,19,37,116,127
"1236",2210,2017,3,2.9,12.6,535,131,208,24,67.4,2.2,11.6,9.6,19.1,-5.3,4.1,18,40,115,133
"1237",2312,2017,3,2.6,12.6,610,134,218,20.7,48.5,2.2,11.6,9.2,18.4,-4.9,4.8,20,41,120,189
"1238",2317,2017,3,2.2,12,658,128,246,18.5,42.1,1.7,11,8.6,17.6,-5.2,4.3,17,48,131,206
"1239",2318,2017,3,2.3,12.1,661,130,243,18.6,42.3,1.9,11.1,8.8,17.8,-5,4.5,18,47,131,207
"1240",2336,2017,3,2.6,12.3,540,128,215,23.3,63.4,1.8,11.2,9.2,18.6,-5.5,3.9,17,42,115,137
"1241",2378,2017,3,2.6,12.7,603,133,215,21,49.3,2.2,11.6,9.3,18.5,-5,4.6,19,40,120,186
"1242",2379,2017,3,2.6,12.6,604,133,217,20.8,48.8,2.1,11.5,9.2,18.4,-5,4.6,19,40,120,186
"1243",2380,2017,3,2.6,12.6,605,133,217,20.8,48.9,2.2,11.5,9.3,18.5,-5,4.6,19,40,120,187
"1244",2412,2017,3,2.9,12.8,523,132,196,24.7,66.4,2.3,11.7,9.8,19.3,-5.2,4.2,18,37,109,137
"1245",2414,2017,3,3.2,13.2,501,135,177,26.4,68.3,2.7,12.1,10.4,19.9,-4.9,4.4,19,32,101,137
"1246",2523,2017,3,2.3,12.1,662,129,247,18.5,42.2,1.8,11,8.7,17.8,-5.2,4.3,18,49,132,206
"1247",2626,2017,3,2.5,12.3,540,127,210,23.2,58.7,1.8,11.3,9.3,18.6,-5.7,3.9,17,41,111,148
"1248",2644,2017,3,2.7,12.5,539,129,208,23.6,61.4,2,11.5,9.5,19,-5.6,4,17,40,113,145
"1249",141,2017,4,3.2,16.1,401,141,206,32.9,124.5,3.7,14.3,10.5,22.1,-3.2,6.4,22,24,93,74
"1250",161,2017,4,3,15.5,392,137,206,33.3,123.7,3.6,13.8,10.4,21.9,-3.3,5.8,20,22,94,73
"1251",162,2017,4,3,15.5,394,137,208,33.1,123.8,3.6,13.8,10.4,21.9,-3.3,5.8,20,23,95,73
"1252",163,2017,4,3.3,16,378,140,187,35.2,126.3,3.9,14.2,10.9,22.4,-3,6.1,22,19,85,74
"1253",165,2017,4,3.3,16.3,403,143,204,33,125.3,3.8,14.4,10.7,22.3,-3,6.6,23,23,93,75
"1254",194,2017,4,3.2,15.8,389,138,199,33.9,125.4,3.8,14.1,10.7,22.2,-3.1,5.9,21,20,93,74
"1255",197,2017,4,3.3,16.3,403,143,206,32.9,124.3,3.8,14.4,10.6,22.3,-3,6.5,23,24,92,75
"1256",227,2017,4,3,15.4,377,137,192,34.5,122.1,3.6,13.8,10.4,21.8,-3.3,5.8,20,22,89,74
"1257",229,2017,4,3.2,15.8,384,138,194,34.4,125,3.8,14.1,10.8,22.2,-3.1,5.9,21,20,91,74
"1258",231,2017,4,3.3,16,379,140,189,35.1,126.4,3.9,14.2,10.8,22.3,-3,6.1,22,19,86,74
"1259",232,2017,4,3.3,15.9,375,139,187,35.3,126.6,3.9,14.2,10.8,22.3,-3.1,6.1,22,20,84,74
"1260",234,2017,4,3.5,16.3,369,142,176,36.5,129.2,4.1,14.6,11.1,22.7,-2.9,6.4,23,18,80,74
"1261",235,2017,4,3.1,16,398,140,207,33,123.8,3.7,14.2,10.6,22.2,-3.1,6.2,22,23,91,75
"1262",276,2017,4,3.3,16,371,140,184,35.8,127.6,3.9,14.3,10.8,22.4,-3.1,6.1,22,20,82,73
"1263",279,2017,4,3.6,16.6,370,145,173,36.8,131,4.3,14.8,11.3,23,-2.7,6.6,24,17,80,73
"1264",281,2017,4,3.1,16,404,140,214,32.4,121.4,3.7,14.1,10.5,22.1,-3.2,6.2,21,24,92,76
"1265",282,2017,4,3.1,16,405,140,213,32.4,121.4,3.7,14.2,10.5,22.1,-3.2,6.2,21,24,92,76
"1266",284,2017,4,2.9,15.8,408,139,226,31.5,119.8,3.3,13.9,10,21.7,-3.4,6.1,21,28,93,76
"1267",319,2017,4,3.1,15.7,376,139,191,34.9,125.6,3.7,14,10.6,22.1,-3.1,6,21,21,88,74
"1268",320,2017,4,3,15.6,383,138,202,33.9,123.9,3.5,13.8,10.3,21.9,-3.3,5.8,21,23,91,73
"1269",324,2017,4,3.5,16.4,369,143,175,36.6,129.1,4.1,14.6,11.1,22.8,-2.8,6.5,23,18,80,74
"1270",327,2017,4,2.9,15.7,399,139,219,32.2,119.3,3.4,13.9,10.2,21.8,-3.3,6,21,26,90,77
"1271",330,2017,4,2.9,15.8,407,140,222,31.8,119.7,3.4,14,10.2,21.8,-3.3,6.1,21,26,92,76
"1272",331,2017,4,3.3,16.4,401,143,201,33.3,123.9,3.9,14.5,10.8,22.6,-3,6.5,23,22,89,76
"1273",360,2017,4,3.1,15.5,373,138,187,35.1,122.3,3.6,13.9,10.5,21.9,-3.3,5.9,21,21,87,74
"1274",366,2017,4,3.3,16,377,141,187,35.3,127,3.9,14.3,10.8,22.4,-3,6.2,22,20,87,73
"1275",367,2017,4,3.7,16.6,369,145,170,37,130.7,4.4,14.9,11.4,23.1,-2.6,6.6,25,16,80,74
"1276",369,2017,4,3.5,16.5,373,144,177,36.3,128.8,4.2,14.7,11.1,22.9,-2.8,6.5,24,18,80,74
"1277",370,2017,4,3.1,15.9,389,140,203,33.6,121.4,3.7,14.1,10.5,22.1,-3.2,6.1,21,23,86,77
"1278",371,2017,4,2.8,15.6,401,139,222,32,117.8,3.3,13.8,10,21.6,-3.3,6,21,27,90,77
"1279",375,2017,4,2.7,15.4,410,139,235,30.8,116.1,3.1,13.6,9.6,21.3,-3.4,5.9,20,30,94,77
"1280",419,2017,4,3.2,16.1,382,141,194,34.5,123.3,3.8,14.3,10.7,22.3,-3.1,6.3,22,21,83,77
"1281",420,2017,4,2.9,15.8,402,140,219,32.1,118.4,3.4,13.9,10.1,21.8,-3.2,6.1,21,26,90,77
"1282",421,2017,4,2.9,15.8,402,141,218,32.1,118,3.4,13.9,10,21.7,-3.2,6.1,21,26,90,77
"1283",423,2017,4,3.7,16.9,381,146,175,36,127.6,4.4,15,11.4,23.3,-2.6,6.8,25,17,81,76
"1284",424,2017,4,3.8,17.1,377,148,168,36.6,129,4.5,15.2,11.6,23.5,-2.5,6.9,26,16,79,76
"1285",425,2017,4,3.8,17.1,374,149,164,37,129.1,4.6,15.2,11.6,23.5,-2.4,7,26,16,78,76
"1286",460,2017,4,3.1,15.7,370,139,186,35.5,124.7,3.7,14,10.6,22.1,-3.2,6,21,21,85,73
"1287",464,2017,4,3.5,16.4,361,143,172,37.4,131.4,4.2,14.6,11.1,22.8,-2.8,6.4,24,18,79,73
"1288",466,2017,4,3,15.9,394,141,207,33,119.2,3.6,14.1,10.3,22,-3.1,6.2,22,25,86,77
"1289",467,2017,4,3.5,16.6,381,145,181,35.4,125.5,4.2,14.7,11.1,22.9,-2.7,6.6,24,19,81,77
"1290",502,2017,4,3.2,15.9,364,140,180,36.3,127,3.8,14.2,10.7,22.3,-3.1,6.1,22,20,82,73
"1291",503,2017,4,3.3,16.1,364,141,177,36.6,128.6,4,14.3,10.9,22.5,-3,6.2,23,19,82,73
"1292",505,2017,4,3.5,16.4,360,144,170,37.5,131.2,4.2,14.7,11.2,22.9,-2.7,6.4,24,17,79,73
"1293",506,2017,4,3.3,16.3,382,143,189,34.8,123.1,3.9,14.4,10.7,22.5,-2.9,6.4,23,21,81,77
"1294",535,2017,4,3.2,15.9,360,140,174,36.7,124.9,3.9,14.2,10.9,22.4,-3,6,22,18,81,74
"1295",536,2017,4,3.1,15.7,363,139,179,36.1,124,3.7,14.1,10.7,22.2,-3.2,5.9,21,20,82,74
"1296",538,2017,4,3.4,16.2,356,141,169,37.6,129.3,4.1,14.5,11.1,22.6,-2.9,6.3,23,17,79,73
"1297",541,2017,4,3.8,16.8,355,147,158,38.9,133.7,4.5,15,11.6,23.4,-2.5,6.7,25,15,77,73
